calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
30.71,14.55,218.84,3.45,0.0,0.0,0.0,4.95,7.86,46.29
0.58,0.0,0.0,0.0,1716.2369137843489,0.6214833452977336,-4.147029271906392,0.0,1.88,37.51
1.06,0.0,0.0,0.0,5151.165054808398,0.7751587054099974,-67.55777656530101,0.0,2.11,30.18
0.57,0.0,0.0,0.0,993.2625313696568,0.6028756693078355,-4.110279374946848,0.0,1.83,30.41
0.58,0.0,0.0,0.0,5663.987488103121,0.7713790361034193,-66.77023702986362,0.0,1.85,23.54
1.63,0.0,0.0,0.0,996.9741383742544,0.6023581896100396,-3.9731153334997193,0.0,1.21,24.35
0.59,0.0,0.0,0.0,9109.721997548517,0.7785495295436099,-66.2434715237432,0.0,2.94,25.99
0.57,0.0,0.0,0.0,960.9005267651976,0.6116957256214477,-4.118690432538595,0.0,1.83,34.23
0.58,0.0,0.0,0.0,11598.43087503512,0.8035536289790837,-71.13733967201306,0.0,2.05,26.57
0.46,0.0,0.0,0.0,1027.23465274888,0.621880021591762,-4.226433839528869,0.0,2.41,22.4
0.4,0.0,0.0,0.0,5239.747749788576,0.7962349713683889,-69.03531143626303,0.0,1.38,32.24
0.41,0.0,0.0,0.0,1133.2318832532917,0.615069372192045,-4.269537828886053,0.0,1.9,22.1
0.41,0.0,0.0,0.0,8148.540148032062,0.7842800495453386,-69.06415325621012,0.0,1.9,23.78
0.41,0.0,0.0,0.0,1269.2430825286567,0.614855076331496,-4.074871373224659,0.0,1.84,24.64
3.54,0.0,0.0,0.0,5333.222482598601,0.7855408429847853,-67.96606444251127,0.0,1.84,21.4
0.42,0.0,0.0,0.0,1448.7848950575917,0.6009298453796298,-4.163973999877042,0.0,1.88,31.27
0.43,0.0,0.0,0.0,9776.375315268884,0.781568720951021,-67.75171858701968,0.0,1.84,23.81
