CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
c152c576717f,objective_goodall,99.43%,197.8MiB/1.907GiB,10.13%,5.91MB/48.2kB,32,0B/0B,0,09:44:49
83e51b49ba41,distracted_euclid,99.87%,203.3MiB/1.907GiB,10.41%,5.91MB/58.6kB,33,0B/0B,0,09:44:49
c152c576717f,objective_goodall,54.61%,203.6MiB/1.907GiB,10.42%,9.07MB/79.8kB,32,0B/0B,0,09:44:59
83e51b49ba41,distracted_euclid,100.24%,200.9MiB/1.907GiB,10.29%,9.09MB/104kB,33,0B/0B,0,09:44:59
c152c576717f,objective_goodall,100.08%,220.6MiB/1.907GiB,11.29%,9.09MB/84.3kB,32,0B/0B,0,09:45:08
83e51b49ba41,distracted_euclid,99.91%,215.3MiB/1.907GiB,11.02%,9.09MB/106kB,33,0B/0B,0,09:45:08
c152c576717f,objective_goodall,98.58%,227.7MiB/1.907GiB,11.66%,9.09MB/86.9kB,32,0B/0B,0,09:45:17
83e51b49ba41,distracted_euclid,99.41%,240.5MiB/1.907GiB,12.32%,9.09MB/110kB,33,0B/164kB,0,09:45:17
