CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
a8cd92f784c6,pensive_proskuriakova6,0.00%,157.8MiB/1.907GiB,8.08%,1.78MB/36.5kB,2,0B/0B,0,23:21:47
4dadeacad4b7,gifted_meninsky,102.84%,183.3MiB/1.907GiB,9.39%,3.63MB/53.9kB,3,0B/0B,0,23:21:47
a547d63d37c3,friendly_cori,102.26%,180.7MiB/1.907GiB,9.25%,4.19MB/74.4kB,4,0B/0B,0,23:21:47
3fe2851d252c,frosty_babbage,104.05%,192.2MiB/1.907GiB,9.84%,5.48MB/92.2kB,5,0B/0B,0,23:21:47
f7d0bcb9e520,nervous_varahamihira,104.46%,185MiB/1.907GiB,9.47%,5.42MB/72.2kB,6,0B/0B,0,23:21:47
24db42edaf46,musing_tereshkova,0.00%,187.4MiB/1.907GiB,9.60%,5.7MB/115kB,7,0B/0B,0,23:21:47
f809c9a0561d,competent_yalow,0.00%,192.3MiB/1.907GiB,9.85%,7.32MB/108kB,8,0B/0B,0,23:21:47
ec4d18276f7e,hungry_wing,0.37%,197.3MiB/1.907GiB,10.10%,7.29MB/101kB,9,0B/0B,0,23:21:47
a8cd92f784c6,pensive_proskuriakova6,96.64%,203.7MiB/1.907GiB,10.43%,7.31MB/102kB,2,0B/1.06MB,0,23:23:38
4dadeacad4b7,gifted_meninsky,0.00%,210.7MiB/1.907GiB,10.79%,7.38MB/102kB,3,0B/1.06MB,0,23:23:38
a547d63d37c3,friendly_cori,101.67%,220.4MiB/1.907GiB,11.28%,7.4MB/134kB,4,0B/16.4kB,0,23:23:38
3fe2851d252c,frosty_babbage,99.18%,230.4MiB/1.907GiB,11.80%,7.39MB/141kB,5,0B/1.67MB,0,23:23:38
f7d0bcb9e520,nervous_varahamihira,102.07%,224MiB/1.907GiB,11.47%,7.32MB/124kB,6,0B/2.02MB,0,23:23:38
24db42edaf46,musing_tereshkova,0.00%,220.6MiB/1.907GiB,11.30%,7.36MB/132kB,7,0B/1.25MB,0,23:23:38
f809c9a0561d,competent_yalow,0.00%,220.9MiB/1.907GiB,11.31%,7.36MB/123kB,8,0B/2.24MB,0,23:23:38
ec4d18276f7e,hungry_wing,0.00%,225MiB/1.907GiB,11.52%,7.33MB/116kB,9,0B/2.24MB,0,23:23:38
a8cd92f784c6,pensive_proskuriakova6,0.00%,318.7MiB/1.907GiB,16.32%,7.35MB/1.33MB,2,0B/2.17MB,0,23:24:55
4dadeacad4b7,gifted_meninsky,0.00%,330.4MiB/1.907GiB,16.92%,7.41MB/1.31MB,3,0B/2.17MB,0,23:24:55
a547d63d37c3,friendly_cori,0.00%,325.4MiB/1.907GiB,16.66%,7.41MB/1.32MB,4,0B/1.17MB,0,23:24:55
3fe2851d252c,frosty_babbage,0.00%,330.6MiB/1.907GiB,16.93%,7.41MB/1.33MB,5,0B/2.76MB,0,23:24:55
f7d0bcb9e520,nervous_varahamihira,0.00%,318.7MiB/1.907GiB,16.32%,7.34MB/1.3MB,6,0B/2.24MB,0,23:24:55
24db42edaf46,musing_tereshkova,0.00%,309.6MiB/1.907GiB,15.85%,7.38MB/1.32MB,7,0B/2.17MB,0,23:24:55
f809c9a0561d,competent_yalow,0.00%,320.6MiB/1.907GiB,16.41%,7.37MB/1.3MB,8,0B/2.24MB,0,23:24:55
ec4d18276f7e,hungry_wing,0.00%,326.4MiB/1.907GiB,16.71%,7.34MB/1.3MB,9,0B/2.24MB,0,23:24:55
3fe2851d252c,frosty_babbage,0.00%,330.6MiB/1.907GiB,16.93%,7.41MB/1.33MB,5,0B/2.76MB,0,23:26:30
f7d0bcb9e520,nervous_varahamihira,0.00%,318.7MiB/1.907GiB,16.32%,7.34MB/1.3MB,6,0B/2.24MB,0,23:26:30
24db42edaf46,musing_tereshkova,0.00%,309.6MiB/1.907GiB,15.85%,7.38MB/1.32MB,7,0B/2.17MB,0,23:26:30
f809c9a0561d,competent_yalow,0.00%,320.6MiB/1.907GiB,16.41%,7.37MB/1.3MB,8,0B/2.24MB,0,23:26:30
ec4d18276f7e,hungry_wing,0.00%,326.4MiB/1.907GiB,16.71%,7.35MB/1.3MB,9,0B/2.24MB,0,23:26:30
f809c9a0561d,competent_yalow,0.00%,320.6MiB/1.907GiB,16.41%,7.37MB/1.3MB,8,0B/2.24MB,0,23:27:18
ec4d18276f7e,hungry_wing,0.00%,326.4MiB/1.907GiB,16.71%,7.35MB/1.3MB,9,0B/2.24MB,0,23:27:18
ec4d18276f7e,hungry_wing,18.29%,15.13MiB/1.907GiB,0.77%,7.35MB/1.3MB,9,0B/2.24MB,0,23:27:57
