CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
fda215dc5361,eager_pike,100.10%,195.8MiB/1.907GiB,10.03%,5.97MB/91.4kB,8,0B/0B,0,09:35:08
81507d114ba2,kind_mahavira,99.95%,202.9MiB/1.907GiB,10.39%,5.91MB/53.8kB,9,0B/0B,0,09:35:08
fda215dc5361,eager_pike,40.30%,201MiB/1.907GiB,10.29%,9.14MB/128kB,8,0B/0B,0,09:35:17
81507d114ba2,kind_mahavira,100.12%,201MiB/1.907GiB,10.29%,9.09MB/99.5kB,9,0B/0B,0,09:35:17
fda215dc5361,eager_pike,100.05%,221.6MiB/1.907GiB,11.35%,9.15MB/131kB,8,0B/106kB,0,09:35:27
81507d114ba2,kind_mahavira,99.77%,214.6MiB/1.907GiB,10.98%,9.09MB/102kB,9,0B/123kB,0,09:35:27
fda215dc5361,eager_pike,100.12%,229.4MiB/1.907GiB,11.75%,9.16MB/133kB,8,0B/221kB,0,09:35:36
81507d114ba2,kind_mahavira,99.38%,240.4MiB/1.907GiB,12.31%,9.09MB/107kB,9,0B/713kB,0,09:35:36
