CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
1e55ee7c54ba,kind_bhaskara,0.00%,156.2MiB/1.907GiB,8.00%,1.8MB/40.9kB,2,0B/0B,0,07:40:38
44f6714f925b,pedantic_borg,0.00%,157.9MiB/1.907GiB,8.08%,1.8MB/38.4kB,3,0B/0B,0,07:40:38
8b17e830d8cb,hopeful_keller,106.79%,179.1MiB/1.907GiB,9.17%,3.77MB/65.9kB,4,0B/0B,0,07:40:38
370b8368bbe4,upbeat_jones,69.62%,191.7MiB/1.907GiB,9.81%,5.41MB/55kB,5,0B/0B,0,07:40:38
10a87e0e0c08,compassionate_murdock,102.56%,189.7MiB/1.907GiB,9.71%,5.49MB/70.8kB,6,32.8kB/0B,0,07:40:38
cf3c88e7a5c5,angry_agnesi,42.11%,195MiB/1.907GiB,9.98%,7.31MB/103kB,7,0B/0B,0,07:40:38
2afb22a14431,gracious_liskov,101.41%,200.7MiB/1.907GiB,10.27%,7.32MB/104kB,8,0B/524kB,0,07:40:38
3a9f70f286c7,blissful_mcnulty,77.99%,208.1MiB/1.907GiB,10.65%,7.38MB/120kB,9,0B/1.06MB,0,07:40:38
1e55ee7c54ba,kind_bhaskara,101.42%,220.9MiB/1.907GiB,11.31%,7.37MB/117kB,2,0B/1.08MB,0,07:41:59
44f6714f925b,pedantic_borg,102.29%,236.9MiB/1.907GiB,12.13%,7.36MB/113kB,3,0B/1.18MB,0,07:41:59
8b17e830d8cb,hopeful_keller,63.61%,224.2MiB/1.907GiB,11.48%,7.36MB/159kB,4,0B/2.18MB,0,07:41:59
370b8368bbe4,upbeat_jones,0.00%,279.1MiB/1.907GiB,14.29%,7.33MB/105kB,5,0B/2.21MB,0,07:41:59
10a87e0e0c08,compassionate_murdock,0.00%,326.2MiB/1.907GiB,16.70%,7.36MB/1.3MB,6,32.8kB/2.7MB,0,07:41:59
cf3c88e7a5c5,angry_agnesi,0.37%,320.2MiB/1.907GiB,16.39%,7.37MB/1.31MB,7,0B/2.21MB,0,07:41:59
2afb22a14431,gracious_liskov,0.00%,319.9MiB/1.907GiB,16.38%,7.35MB/1.3MB,8,0B/2.74MB,0,07:41:59
3a9f70f286c7,blissful_mcnulty,0.00%,320.5MiB/1.907GiB,16.41%,7.4MB/1.32MB,9,0B/2.17MB,0,07:41:59
