CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
5b99d89ffa2d,compassionate_wing,99.98%,194.1MiB/1.907GiB,9.94%,5.91MB/48.9kB,44,0B/0B,0,09:49:39
29c5561afecf,kind_allen,78.65%,213.8MiB/1.907GiB,10.95%,5.91MB/51.3kB,45,0B/0B,0,09:49:39
5b99d89ffa2d,compassionate_wing,12.41%,198MiB/1.907GiB,10.14%,9.08MB/83.6kB,44,0B/0B,0,09:49:48
29c5561afecf,kind_allen,99.65%,226.2MiB/1.907GiB,11.58%,9.08MB/102kB,45,0B/0B,0,09:49:48
5b99d89ffa2d,compassionate_wing,100.19%,220.4MiB/1.907GiB,11.29%,9.08MB/84.8kB,44,0B/0B,0,09:49:58
29c5561afecf,kind_allen,99.69%,236.2MiB/1.907GiB,12.09%,9.08MB/105kB,45,0B/0B,0,09:49:58
5b99d89ffa2d,compassionate_wing,98.75%,225.8MiB/1.907GiB,11.56%,9.09MB/87.7kB,44,0B/24.6kB,0,09:50:07
29c5561afecf,kind_allen,99.69%,261.4MiB/1.907GiB,13.38%,9.09MB/108kB,45,0B/164kB,0,09:50:07
