CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
52d5c9d3ae96,focused_fermat,99.50%,193.7MiB/1.907GiB,9.92%,5.91MB/50.2kB,36,0B/0B,0,09:46:27
b93c6d70dba9,goofy_fermi,94.88%,190.8MiB/1.907GiB,9.77%,5.92MB/65.4kB,37,0B/0B,0,09:46:27
52d5c9d3ae96,focused_fermat,79.04%,201.3MiB/1.907GiB,10.31%,9.08MB/95.5kB,36,0B/0B,0,09:46:37
b93c6d70dba9,goofy_fermi,100.01%,203.5MiB/1.907GiB,10.42%,9.09MB/108kB,37,0B/0B,0,09:46:37
52d5c9d3ae96,focused_fermat,100.12%,219.2MiB/1.907GiB,11.22%,9.09MB/97.3kB,36,0B/0B,0,09:46:46
b93c6d70dba9,goofy_fermi,100.11%,213.3MiB/1.907GiB,10.92%,9.1MB/111kB,37,0B/0B,0,09:46:46
52d5c9d3ae96,focused_fermat,99.25%,224.1MiB/1.907GiB,11.47%,9.09MB/101kB,36,0B/73.7kB,0,09:46:55
b93c6d70dba9,goofy_fermi,100.12%,238.7MiB/1.907GiB,12.22%,9.1MB/115kB,37,0B/262kB,0,09:46:55
