calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
6.52,6.2,91.53,1.07,0.0,0.0,0.0,6.1,6.69,29.45
0.68,0.0,0.0,0.0,4207.23733187138,0.6479297699816483,-4.470580233664751,0.0,1.95,21.71
0.79,0.0,0.0,0.0,5044.65267664928,0.825969484115039,-71.6498595272022,0.0,1.35,23.5
1.08,0.0,0.0,0.0,1468.8369395533557,0.6450673503186698,-4.4416341093782306,0.0,1.28,16.7
1.12,0.0,0.0,0.0,7141.6765576451535,0.8420836608401113,-74.56991820142821,0.0,1.27,16.57
2.15,0.0,0.0,0.0,1143.7594517987195,0.6409755562919563,-4.335767354768869,0.0,1.3,22.79
2.11,0.0,0.0,0.0,7612.72395079188,0.841999632871744,-74.8246520004585,0.0,3.64,23.56
1.34,0.0,0.0,0.0,1145.973135157863,0.6319153137881011,-4.382216057562537,0.0,1.27,16.2
2.07,0.0,0.0,0.0,4276.742097954149,0.8208668688592125,-71.59040056524785,0.0,1.31,18.96
0.81,0.0,0.0,0.0,1313.8888960933048,0.6479628497266018,-4.540038074774691,0.0,3.09,21.09
0.44,0.0,0.0,0.0,6512.01558311515,0.8164909166811855,-70.6279856230261,0.0,1.22,16.69
0.44,0.0,0.0,0.0,907.2015179670392,0.649614291602198,-4.408055608385321,0.0,1.26,16.78
0.65,0.0,0.0,0.0,6249.081287337135,0.7911844029824268,-69.63825212016236,0.0,3.62,22.04
1.51,0.0,0.0,0.0,1236.164537272142,0.6617640043209185,-4.563655236435026,0.0,1.48,16.53
0.45,0.0,0.0,0.0,7241.200790777023,0.8199263423536158,-71.00237943039016,0.0,1.46,16.74
1.19,0.0,0.0,0.0,1630.2612278041363,0.6607045596324364,-4.599839628559701,0.0,3.68,21.28
0.63,0.0,0.0,0.0,5554.683059459458,0.825889930463705,-71.63329554448828,0.0,1.68,17.77
