CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
4204b938b601,kind_thompson,37.82%,166.3MiB/1.907GiB,8.51%,1.79MB/32.5kB,2,0B/0B,0,16:13:54
06f879e84c43,objective_colden,92.53%,249.4MiB/1.907GiB,12.77%,12.4MB/59.9kB,3,0B/0B,0,16:13:54
fb05212e2203,romantic_bassi,102.62%,242.8MiB/1.907GiB,12.43%,12.4MB/45.6kB,4,0B/0B,0,16:13:54
fd67596f436f,serene_pare,102.90%,244.1MiB/1.907GiB,12.50%,12.4MB/48.8kB,5,0B/0B,0,16:13:54
40a459ea10e9,vigorous_colden,102.71%,241.3MiB/1.907GiB,12.36%,12.4MB/49.7kB,6,0B/0B,0,16:13:54
deb061f98317,elastic_euclid,0.00%,205.8MiB/1.907GiB,10.54%,12.6MB/53.6kB,7,0B/0B,0,16:13:54
85faa6458d68,keen_euclid,108.41%,212.6MiB/1.907GiB,10.88%,13.9MB/49kB,8,0B/0B,0,16:13:54
d18cf5a0b4ac,gallant_shockley7,104.34%,211.9MiB/1.907GiB,10.85%,13.9MB/56.2kB,9,0B/0B,0,16:13:54
4204b938b601,kind_thompson,88.19%,199.4MiB/1.907GiB,10.21%,13.9MB/66.5kB,2,0B/0B,0,16:15:12
06f879e84c43,objective_colden,102.59%,204.2MiB/1.907GiB,10.45%,15.8MB/95.5kB,3,0B/0B,0,16:15:12
fb05212e2203,romantic_bassi,0.00%,202.3MiB/1.907GiB,10.36%,15.8MB/81.1kB,4,0B/0B,0,16:15:12
fd67596f436f,serene_pare,0.00%,207.6MiB/1.907GiB,10.63%,15.8MB/85.8kB,5,0B/1.59MB,0,16:15:12
40a459ea10e9,vigorous_colden,0.00%,205MiB/1.907GiB,10.50%,15.8MB/94.5kB,6,8.19kB/1.59MB,0,16:15:12
deb061f98317,elastic_euclid,0.00%,208MiB/1.907GiB,10.65%,15.8MB/88.9kB,7,0B/795kB,0,16:15:12
85faa6458d68,keen_euclid,0.00%,208.4MiB/1.907GiB,10.67%,15.8MB/78.5kB,8,0B/1.06MB,0,16:15:12
d18cf5a0b4ac,gallant_shockley7,0.00%,205.2MiB/1.907GiB,10.51%,15.8MB/85.8kB,9,0B/795kB,0,16:15:12
4204b938b601,kind_thompson,0.00%,209.5MiB/1.907GiB,10.73%,15.8MB/92.4kB,2,0B/1.59MB,0,16:16:34
06f879e84c43,objective_colden,110.55%,220.9MiB/1.907GiB,11.31%,15.8MB/96.8kB,3,0B/1.61MB,0,16:16:34
fb05212e2203,romantic_bassi,3.32%,218.8MiB/1.907GiB,11.20%,15.8MB/84.2kB,4,16.4kB/1.61MB,0,16:16:34
fd67596f436f,serene_pare,98.84%,220.7MiB/1.907GiB,11.30%,15.8MB/88.3kB,5,8.19kB/1.61MB,0,16:16:34
40a459ea10e9,vigorous_colden,92.50%,218.8MiB/1.907GiB,11.20%,15.8MB/97.8kB,6,8.19kB/1.61MB,0,16:16:34
deb061f98317,elastic_euclid,101.93%,235.5MiB/1.907GiB,12.06%,15.8MB/94.3kB,7,0B/1.2MB,0,16:16:34
85faa6458d68,keen_euclid,102.83%,228.8MiB/1.907GiB,11.72%,15.8MB/81.6kB,8,0B/1.18MB,0,16:16:34
d18cf5a0b4ac,gallant_shockley7,0.00%,230.2MiB/1.907GiB,11.79%,15.8MB/95.8kB,9,0B/1.9MB,0,16:16:34
4204b938b601,kind_thompson,0.00%,235.7MiB/1.907GiB,12.07%,15.8MB/102kB,2,0B/2.7MB,0,16:17:36
06f879e84c43,objective_colden,102.89%,239.2MiB/1.907GiB,12.25%,15.8MB/101kB,3,0B/2MB,0,16:17:36
fb05212e2203,romantic_bassi,0.00%,235.1MiB/1.907GiB,12.04%,15.8MB/90.8kB,4,16.4kB/2.7MB,0,16:17:36
fd67596f436f,serene_pare,0.00%,234.5MiB/1.907GiB,12.01%,15.8MB/95.8kB,5,8.19kB/2.7MB,0,16:17:36
40a459ea10e9,vigorous_colden,0.00%,232.8MiB/1.907GiB,11.92%,15.8MB/104kB,6,8.19kB/2.7MB,0,16:17:36
deb061f98317,elastic_euclid,0.00%,289.4MiB/1.907GiB,14.82%,15.8MB/109kB,7,0B/1.9MB,0,16:17:36
85faa6458d68,keen_euclid,7.70%,333.5MiB/1.907GiB,17.08%,15.8MB/1.27MB,8,0B/2.17MB,0,16:17:36
d18cf5a0b4ac,gallant_shockley7,0.00%,329.3MiB/1.907GiB,16.86%,15.8MB/1.31MB,9,0B/1.9MB,0,16:17:36
06f879e84c43,objective_colden,0.00%,312.6MiB/1.907GiB,16.01%,15.8MB/1.28MB,3,0B/2.7MB,0,16:19:43
fb05212e2203,romantic_bassi,0.00%,334.9MiB/1.907GiB,17.15%,15.8MB/1.27MB,4,16.4kB/2.7MB,0,16:19:43
fd67596f436f,serene_pare,0.00%,312.6MiB/1.907GiB,16.01%,15.8MB/1.27MB,5,8.19kB/2.7MB,0,16:19:43
40a459ea10e9,vigorous_colden,0.00%,329.8MiB/1.907GiB,16.89%,15.8MB/1.34MB,6,8.19kB/2.7MB,0,16:19:43
deb061f98317,elastic_euclid,0.00%,331.3MiB/1.907GiB,16.96%,15.8MB/1.3MB,7,0B/1.9MB,0,16:19:43
85faa6458d68,keen_euclid,0.00%,333.4MiB/1.907GiB,17.07%,15.8MB/1.27MB,8,0B/2.17MB,0,16:19:43
d18cf5a0b4ac,gallant_shockley7,1.64%,329.1MiB/1.907GiB,16.85%,15.8MB/1.31MB,9,0B/1.9MB,0,16:19:43
fd67596f436f,serene_pare,0.00%,312.7MiB/1.907GiB,16.01%,15.8MB/1.27MB,5,8.19kB/2.7MB,0,16:20:51
40a459ea10e9,vigorous_colden,0.00%,329.8MiB/1.907GiB,16.89%,15.8MB/1.34MB,6,8.19kB/2.7MB,0,16:20:51
deb061f98317,elastic_euclid,0.00%,331.3MiB/1.907GiB,16.96%,15.8MB/1.3MB,7,0B/1.9MB,0,16:20:51
85faa6458d68,keen_euclid,0.00%,333.4MiB/1.907GiB,17.07%,15.8MB/1.27MB,8,0B/2.17MB,0,16:20:51
d18cf5a0b4ac,gallant_shockley7,0.00%,329.1MiB/1.907GiB,16.85%,15.8MB/1.31MB,9,0B/1.9MB,0,16:20:51
deb061f98317,elastic_euclid,0.00%,16.64MiB/1.907GiB,0.85%,15.8MB/1.3MB,7,0B/1.9MB,0,16:21:45
85faa6458d68,keen_euclid,0.00%,333.4MiB/1.907GiB,17.07%,15.8MB/1.27MB,8,0B/2.17MB,0,16:21:45
d18cf5a0b4ac,gallant_shockley7,0.00%,329.1MiB/1.907GiB,16.85%,15.8MB/1.31MB,9,0B/1.9MB,0,16:21:45
