CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
021c2e1853d7,stoic_zhukovsky,100.05%,191.2MiB/1.907GiB,9.79%,5.97MB/111kB,138,0B/0B,0,10:27:45
b9032540eaef,stoic_pasteur,99.81%,188.3MiB/1.907GiB,9.64%,5.91MB/54.5kB,139,0B/0B,0,10:27:45
021c2e1853d7,stoic_zhukovsky,56.27%,195.9MiB/1.907GiB,10.03%,9.13MB/153kB,138,0B/0B,0,10:27:54
b9032540eaef,stoic_pasteur,100.08%,200.7MiB/1.907GiB,10.28%,9.09MB/108kB,139,0B/0B,0,10:27:54
021c2e1853d7,stoic_zhukovsky,99.85%,213.7MiB/1.907GiB,10.94%,9.15MB/156kB,138,0B/0B,0,10:28:03
b9032540eaef,stoic_pasteur,99.78%,209.9MiB/1.907GiB,10.75%,9.09MB/111kB,139,0B/0B,0,10:28:03
021c2e1853d7,stoic_zhukovsky,99.13%,220.9MiB/1.907GiB,11.31%,9.15MB/159kB,138,0B/0B,0,10:28:12
b9032540eaef,stoic_pasteur,100.09%,235.9MiB/1.907GiB,12.08%,9.09MB/114kB,139,0B/164kB,0,10:28:12
