CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
c04fb38d6587,gifted_jang,104.61%,177.9MiB/1.907GiB,9.11%,4.16MB/62.6kB,2,0B/0B,0,02:20:08
0525ad6bd20d,suspicious_zhukovsky,99.51%,184.6MiB/1.907GiB,9.45%,5.42MB/63.8kB,3,0B/0B,0,02:20:08
5988a3bf370f,xenodochial_stonebraker,0.00%,203.4MiB/1.907GiB,10.41%,5.66MB/76.4kB,4,0B/0B,0,02:20:08
5a609f71b82d,compassionate_sinoussi,40.67%,192.7MiB/1.907GiB,9.87%,5.66MB/74.2kB,5,0B/0B,0,02:20:08
12da15b3250f,silly_knuth,82.32%,205.9MiB/1.907GiB,10.54%,7.34MB/111kB,6,0B/0B,0,02:20:08
fe71520b908a,inspiring_kowalevski,55.64%,212.9MiB/1.907GiB,10.90%,7.34MB/112kB,7,0B/1.06MB,0,02:20:08
4f566a222e52,mystifying_shaw,100.87%,218.9MiB/1.907GiB,11.21%,7.34MB/97.8kB,8,0B/1.06MB,0,02:20:08
6934d34dcf47,awesome_clarke,100.06%,234.4MiB/1.907GiB,12.00%,7.32MB/90kB,9,0B/115kB,0,02:20:08
c04fb38d6587,gifted_jang,76.54%,221.3MiB/1.907GiB,11.33%,7.34MB/108kB,2,0B/2.17MB,0,02:21:49
0525ad6bd20d,suspicious_zhukovsky,91.77%,300.5MiB/1.907GiB,15.38%,7.35MB/266kB,3,0B/1.11MB,0,02:21:49
5988a3bf370f,xenodochial_stonebraker,0.02%,333.2MiB/1.907GiB,17.06%,7.35MB/1.39MB,4,0B/1.9MB,0,02:21:49
5a609f71b82d,compassionate_sinoussi,0.00%,323.8MiB/1.907GiB,16.58%,7.34MB/1.28MB,5,0B/2.17MB,0,02:21:49
12da15b3250f,silly_knuth,0.32%,336.1MiB/1.907GiB,17.21%,7.38MB/1.36MB,6,0B/1.9MB,0,02:21:49
fe71520b908a,inspiring_kowalevski,0.00%,332.3MiB/1.907GiB,17.01%,7.37MB/1.32MB,7,0B/2.17MB,0,02:21:49
4f566a222e52,mystifying_shaw,0.00%,321.9MiB/1.907GiB,16.48%,7.36MB/1.28MB,8,0B/2.17MB,0,02:21:49
6934d34dcf47,awesome_clarke,0.00%,322.2MiB/1.907GiB,16.50%,7.34MB/1.28MB,9,0B/1.11MB,0,02:21:49
fe71520b908a,inspiring_kowalevski,0.00%,332.3MiB/1.907GiB,17.01%,7.38MB/1.32MB,7,0B/2.17MB,0,02:23:29
4f566a222e52,mystifying_shaw,0.00%,321.8MiB/1.907GiB,16.48%,7.36MB/1.28MB,8,0B/2.17MB,0,02:23:29
6934d34dcf47,awesome_clarke,0.00%,322.2MiB/1.907GiB,16.50%,7.34MB/1.28MB,9,0B/1.11MB,0,02:23:29
