calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
9.94,6.28,221.26,3.45,0.0,0.0,0.0,20.92,26.57,70.25
0.58,0.0,0.0,0.0,3049.2341366435544,0.07787313614196043,-0.17409951691757986,0.0,1.96,54.97
0.72,0.0,0.0,0.0,2388.4281848982405,0.09016532311276083,-6.90431730230855,0.0,1.72,16.28
0.69,0.0,0.0,0.0,1031.7461983660571,0.07824223573608076,-0.1713340833161454,0.0,1.26,38.56
0.59,0.0,0.0,0.0,1948.7303894406332,0.08881376662302111,-6.8756712107646445,0.0,1.51,15.89
2.62,0.0,0.0,0.0,1218.7578735658335,0.0784768724031421,-0.17490170908599945,0.0,1.2,50.78
0.6,0.0,0.0,0.0,2091.4469580876535,0.0900476646809048,-6.733997262915458,0.0,1.9,56.78
0.93,0.0,0.0,0.0,1207.7249461416127,0.07748735853229498,-0.16537185979146174,0.0,1.26,62.37
2.18,0.0,0.0,0.0,1976.4990794300488,0.08901386097670949,-6.722707199022318,0.0,1.22,58.4
0.94,0.0,0.0,0.0,1750.347410075289,0.0788728718857297,-0.1584459919776955,0.0,1.16,47.97
0.59,0.0,0.0,0.0,1831.1863572990924,0.08994135693730727,-6.898852539651705,0.0,1.94,54.09
0.59,0.0,0.0,0.0,1272.5851204295343,0.07791831477313864,-0.17079558574846532,0.0,1.25,16.8
0.58,0.0,0.0,0.0,1864.17030663428,0.08979893368620123,-6.881632083725578,0.0,1.19,58.62
1.16,0.0,0.0,0.0,1299.1212409951306,0.07761380978279334,-0.17029489256480335,0.0,1.58,16.89
2.26,0.0,0.0,0.0,4582.557743183888,0.0886940408982526,-6.666551983286641,0.0,2.06,57.82
0.66,0.0,0.0,0.0,1174.108311741679,0.07774550158229042,-0.17498286028464882,0.0,1.2,37.87
0.67,0.0,0.0,0.0,2613.037059716395,0.08933860831028945,-6.795202621587192,0.0,3.58,16.49
