CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
8569b9178576,eloquent_sinoussi,96.09%,195.3MiB/1.907GiB,10.00%,5.92MB/64.7kB,62,0B/0B,0,09:57:03
df1787dc1d7c,sleepy_poitras1,100.01%,190.9MiB/1.907GiB,9.77%,5.91MB/47.5kB,63,0B/0B,0,09:57:03
8569b9178576,eloquent_sinoussi,95.50%,202.8MiB/1.907GiB,10.38%,9.06MB/105kB,62,0B/0B,0,09:57:13
df1787dc1d7c,sleepy_poitras1,85.61%,200.6MiB/1.907GiB,10.27%,9.08MB/82.4kB,63,0B/0B,0,09:57:13
8569b9178576,eloquent_sinoussi,99.67%,221.1MiB/1.907GiB,11.32%,9.09MB/111kB,62,0B/0B,0,09:57:22
df1787dc1d7c,sleepy_poitras1,100.06%,212.5MiB/1.907GiB,10.88%,9.08MB/84.4kB,63,0B/0B,0,09:57:22
8569b9178576,eloquent_sinoussi,100.06%,229.6MiB/1.907GiB,11.76%,9.09MB/113kB,62,0B/0B,0,09:57:31
df1787dc1d7c,sleepy_poitras1,100.14%,238.8MiB/1.907GiB,12.23%,9.08MB/88.6kB,63,0B/131kB,0,09:57:31
