CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
1d5934525c16,romantic_bhaskara,100.37%,198MiB/1.907GiB,10.14%,5.91MB/57.8kB,114,0B/0B,0,10:18:01
25728415a087,modest_noyce,100.07%,205.6MiB/1.907GiB,10.53%,5.93MB/55.6kB,115,0B/0B,0,10:18:01
1d5934525c16,romantic_bhaskara,49.33%,205.8MiB/1.907GiB,10.54%,9.07MB/90.8kB,114,0B/0B,0,10:18:11
25728415a087,modest_noyce,99.88%,203.5MiB/1.907GiB,10.42%,9.11MB/93.1kB,115,0B/0B,0,10:18:11
1d5934525c16,romantic_bhaskara,99.80%,224MiB/1.907GiB,11.47%,9.09MB/94.2kB,114,0B/0B,0,10:18:20
25728415a087,modest_noyce,99.52%,214.6MiB/1.907GiB,10.99%,9.11MB/96kB,115,0B/0B,0,10:18:20
1d5934525c16,romantic_bhaskara,98.96%,230.6MiB/1.907GiB,11.80%,9.09MB/97.2kB,114,0B/24.6kB,0,10:18:29
25728415a087,modest_noyce,99.67%,240MiB/1.907GiB,12.29%,9.11MB/100kB,115,0B/197kB,0,10:18:29
