CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
1690df8650f9,laughing_davinci,0.00%,156.1MiB/1.907GiB,7.99%,1.81MB/57.1kB,2,0B/0B,0,01:50:55
60cc972b729b,hardcore_austin,0.00%,157.7MiB/1.907GiB,8.08%,1.79MB/44.8kB,3,0B/0B,0,01:50:55
4415914a0136,thirsty_goldwasser,63.72%,158.2MiB/1.907GiB,8.10%,1.8MB/53.1kB,4,0B/0B,0,01:50:55
6b40f5e580b5,modest_khorana,0.00%,191.6MiB/1.907GiB,9.81%,4.15MB/62.6kB,5,0B/0B,0,01:50:55
d63b54b8ca2a,zealous_montalcini,103.29%,178.9MiB/1.907GiB,9.16%,5.34MB/76.9kB,6,0B/0B,0,01:50:55
f64cc9d0c09e,vigorous_noyce,0.00%,184.3MiB/1.907GiB,9.43%,5.44MB/84.8kB,7,0B/0B,0,01:50:55
8b1fbf122286,nervous_bardeen3,0.00%,190.5MiB/1.907GiB,9.76%,5.68MB/92.1kB,8,0B/0B,0,01:50:55
bcf1782ac2b1,elegant_archimedes,0.00%,193MiB/1.907GiB,9.88%,5.67MB/89.8kB,9,0B/0B,0,01:50:55
1690df8650f9,laughing_davinci,17.59%,207.8MiB/1.907GiB,10.64%,7.37MB/142kB,2,0B/1.06MB,0,01:52:05
60cc972b729b,hardcore_austin,101.26%,220.1MiB/1.907GiB,11.27%,7.35MB/134kB,3,0B/16.4kB,0,01:52:05
4415914a0136,thirsty_goldwasser,100.37%,233.1MiB/1.907GiB,11.93%,7.37MB/151kB,4,0B/115kB,0,01:52:05
6b40f5e580b5,modest_khorana,81.07%,237.6MiB/1.907GiB,12.16%,7.34MB/125kB,5,0B/1.67MB,0,01:52:05
d63b54b8ca2a,zealous_montalcini,99.49%,269.8MiB/1.907GiB,13.81%,7.34MB/140kB,6,0B/1.11MB,0,01:52:05
f64cc9d0c09e,vigorous_noyce,0.00%,324.6MiB/1.907GiB,16.62%,7.39MB/1.35MB,7,0B/1.11MB,0,01:52:05
8b1fbf122286,nervous_bardeen3,0.05%,320.9MiB/1.907GiB,16.43%,7.36MB/1.3MB,8,0B/1.11MB,0,01:52:05
bcf1782ac2b1,elegant_archimedes,0.00%,324MiB/1.907GiB,16.59%,7.37MB/1.32MB,9,0B/2.17MB,0,01:52:05
