calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
8.55,6.36,146.63,1.34,0.0,0.0,0.0,7.82,8.68,62.43
2.29,0.0,0.0,0.0,5000.729525061743,0.3656497275238667,-33.307346514065976,0.0,1.24,15.39
1.22,0.0,0.0,0.0,731.8526343855733,0.2763873827095248,-0.4209416471353269,0.0,5.59,32.62
1.99,0.0,0.0,0.0,4689.657182024795,0.35642609848085793,-30.89424978331801,0.0,1.88,16.61
2.49,0.0,0.0,0.0,11737.937705433873,0.3564054518019031,-32.952211419511926,0.0,3.2,33.6
0.69,0.0,0.0,0.0,1439.620965793608,0.28437423898938474,-0.4641619990185218,0.0,1.23,24.74
0.69,0.0,0.0,0.0,4176.725892080856,0.3529029284066525,-31.053504764031473,0.0,5.66,42.99
2.67,0.0,0.0,0.0,3965.7165542821504,0.3605616967728266,-33.32677768023088,0.0,5.17,31.64
0.8,0.0,0.0,0.0,816.7965875275008,0.2729061651324447,-0.4082175144234941,0.0,1.25,16.85
0.83,0.0,0.0,0.0,9131.99905626589,0.3589333354953951,-30.479833677377304,0.0,1.13,56.66
1.84,0.0,0.0,0.0,3624.028980690179,0.36650975237733974,-34.235107452417196,0.0,1.25,19.67
0.89,0.0,0.0,0.0,676.6125932110224,0.27314849937092484,-0.4413010777829538,0.0,1.23,15.45
0.5,0.0,0.0,0.0,4858.697965342163,0.3714010468703012,-31.901216959696512,0.0,2.86,21.98
0.82,0.0,0.0,0.0,4028.509063935584,0.3627728446061999,-34.231266791765016,0.0,5.21,32.19
1.9,0.0,0.0,0.0,658.953951299213,0.27770095999928585,-0.4489794353409753,0.0,1.21,14.63
0.4,0.0,0.0,0.0,3921.306924706002,0.3498619067232056,-30.574212594525836,0.0,1.3,15.11
1.26,0.0,0.0,0.0,3161.864936194511,0.35131035755565193,-33.102687571006726,0.0,1.25,16.54
