calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
9.52,4.54,113.02,1.42,0.0,0.0,0.0,19.52,7.71,29.85
0.82,0.0,0.0,0.0,1429.0066831352594,0.636417843947615,-4.411139600313756,0.0,5.0,24.06
1.81,0.0,0.0,0.0,5350.483905648149,0.8136415095617295,-69.21892731503308,0.0,4.89,23.9
0.58,0.0,0.0,0.0,1843.5149757647057,0.6493655790095169,-4.3201430260416895,0.0,1.23,24.35
1.63,0.0,0.0,0.0,4733.198426673441,0.8040317895713851,-70.12488218564434,0.0,3.25,23.98
0.55,0.0,0.0,0.0,1096.1503928211444,0.6371130276733914,-4.390892771842921,0.0,1.25,20.96
0.58,0.0,0.0,0.0,6142.280855958581,0.8183915031323996,-70.92640932840173,0.0,1.98,22.09
0.58,0.0,0.0,0.0,1043.605677345255,0.6378668829051974,-4.232152764760193,0.0,4.96,18.37
1.09,0.0,0.0,0.0,7613.145992583617,0.7969417583072443,-70.37901223499847,0.0,1.23,22.5
0.45,0.0,0.0,0.0,1449.416073592257,0.6332295296575127,-4.317943914994562,0.0,1.23,23.27
0.43,0.0,0.0,0.0,4779.857526807646,0.819694601210722,-72.06308675499332,0.0,4.9,17.09
0.47,0.0,0.0,0.0,2561.190619128422,0.6404530918832223,-4.274755821162896,0.0,1.23,21.44
0.43,0.0,0.0,0.0,6889.059585900209,0.7974285911556249,-70.81623050296295,0.0,4.86,19.02
0.4,0.0,0.0,0.0,1237.5902630768812,0.6426694299452759,-4.509289426648614,0.0,4.94,20.27
0.43,0.0,0.0,0.0,6067.954295632491,0.7991933508814171,-70.48395384414019,0.0,4.72,19.88
0.46,0.0,0.0,0.0,1095.028467615287,0.6512793512029003,-4.3659292394345375,0.0,2.98,23.67
0.45,0.0,0.0,0.0,9363.83047222877,0.8359213231612432,-71.52027174327213,0.0,1.23,20.76
