CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
00106ffc3bbf,hungry_goldwasser,101.76%,143.1MiB/1.907GiB,7.33%,1.75MB/33kB,2,0B/0B,0,10:23:31
ece954eb9d68,condescending_panini6,97.40%,160.9MiB/1.907GiB,8.24%,1.78MB/32kB,3,0B/0B,0,10:23:31
36a008e99294,blissful_newton,100.19%,187MiB/1.907GiB,9.57%,3.63MB/52.9kB,4,0B/0B,0,10:23:31
d1c9c77496f2,lucid_nobel,101.91%,194.5MiB/1.907GiB,9.96%,5.53MB/77.6kB,5,0B/0B,0,10:23:31
866fa8a7bfa8,festive_kepler,0.00%,194.3MiB/1.907GiB,9.95%,5.69MB/93.8kB,6,0B/0B,0,10:23:31
953757eea3a8,festive_wescoff,0.00%,192.2MiB/1.907GiB,9.84%,5.67MB/89kB,7,0B/0B,0,10:23:31
3f93b683be52,nervous_hodgkin,96.81%,200.9MiB/1.907GiB,10.28%,7.04MB/93.1kB,8,0B/0B,0,10:23:31
0231a4ce941d,loving_easley,0.00%,198.8MiB/1.907GiB,10.18%,7.3MB/109kB,9,0B/0B,0,10:23:31
00106ffc3bbf,hungry_goldwasser,0.00%,202.4MiB/1.907GiB,10.36%,7.33MB/94.3kB,2,0B/0B,0,10:24:49
ece954eb9d68,condescending_panini6,102.22%,223.1MiB/1.907GiB,11.43%,7.33MB/90.8kB,3,0B/811kB,0,10:24:49
36a008e99294,blissful_newton,102.77%,243.2MiB/1.907GiB,12.45%,7.44MB/156kB,4,0B/115kB,0,10:24:49
d1c9c77496f2,lucid_nobel,348.35%,240.3MiB/1.907GiB,12.30%,7.33MB/110kB,5,0B/2.17MB,0,10:24:49
866fa8a7bfa8,festive_kepler,102.49%,234.9MiB/1.907GiB,12.03%,7.36MB/119kB,6,0B/1.9MB,0,10:24:49
953757eea3a8,festive_wescoff,0.00%,322.1MiB/1.907GiB,16.49%,7.36MB/1.34MB,7,0B/1.9MB,0,10:24:49
3f93b683be52,nervous_hodgkin,0.00%,333.5MiB/1.907GiB,17.07%,7.35MB/1.3MB,8,0B/2.17MB,0,10:24:49
0231a4ce941d,loving_easley,0.00%,321.8MiB/1.907GiB,16.48%,7.37MB/1.36MB,9,0B/2.17MB,0,10:24:49
