CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
060f7407eedf,dreamy_chebyshev,102.71%,170.6MiB/1.907GiB,8.74%,3.64MB/53.3kB,2,0B/0B,0,17:37:20
d63feaa27bfb,nervous_goldstine,0.00%,188.2MiB/1.907GiB,9.64%,4.29MB/67.2kB,3,0B/0B,0,17:37:20
d111be360b03,friendly_lalande,92.08%,200.2MiB/1.907GiB,10.25%,6.04MB/79.9kB,4,0B/0B,0,17:37:20
4bc029f801b2,jovial_swanson0,100.00%,208.4MiB/1.907GiB,10.67%,7.79MB/132kB,5,8.19kB/0B,0,17:37:20
aef7ae5f64f5,upbeat_wescoff,0.00%,216.5MiB/1.907GiB,11.08%,7.77MB/126kB,6,0B/1.06MB,0,17:37:20
76373c4a89a7,zealous_austin,0.00%,208.9MiB/1.907GiB,10.69%,7.77MB/104kB,7,0B/270kB,0,17:37:20
4e6dae05d784,reverent_swartz,0.00%,209.5MiB/1.907GiB,10.73%,7.78MB/102kB,8,0B/1.06MB,0,17:37:20
cc0f2da2aace,adoring_nobel,0.00%,213.5MiB/1.907GiB,10.93%,7.77MB/94.7kB,9,0B/1.06MB,0,17:37:20
69d91b49d4ea,gallant_austin,102.21%,228MiB/1.907GiB,11.68%,7.78MB/97.5kB,10,0B/0B,0,17:37:20
208528d3be13,vibrant_brown,101.84%,226.6MiB/1.907GiB,11.60%,7.84MB/105kB,11,0B/0B,0,17:37:20
6d8ff6a8ad93,affectionate_carson8,102.74%,239.4MiB/1.907GiB,12.26%,7.8MB/133kB,12,0B/0B,0,17:37:20
04c59d09f065,goofy_carson,7.17%,224.3MiB/1.907GiB,11.49%,7.78MB/111kB,13,0B/1.02MB,0,17:37:20
d11a4e9e2836,compassionate_tereshkova,28.96%,409.8MiB/1.907GiB,20.98%,7.79MB/2.33MB,14,41kB/1.09MB,0,17:37:20
77d732f2f782,clever_chandrasekhar,0.00%,414.8MiB/1.907GiB,21.24%,7.81MB/2.36MB,15,0B/1.02MB,0,17:37:20
45e6ce421c99,pedantic_dubinsky,0.00%,411.6MiB/1.907GiB,21.07%,7.83MB/2.38MB,16,180kB/1.09MB,0,17:37:20
a6e9d7791a22,quizzical_albattani,0.65%,410.3MiB/1.907GiB,21.01%,7.8MB/2.34MB,17,0B/1.02MB,0,17:37:20
