CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
a10f4aa202b8,vibrant_noether,102.53%,181.8MiB/1.907GiB,9.31%,4.17MB/51.3kB,2,0B/0B,0,11:21:47
5056b49afd0a,priceless_booth,85.61%,199.8MiB/1.907GiB,10.23%,7.3MB/88.3kB,3,0B/0B,0,11:21:47
1a5205ee3a86,stoic_villani9,1.52%,206.6MiB/1.907GiB,10.58%,7.35MB/103kB,4,0B/1.06MB,0,11:21:47
800334b3c648,epic_sinoussi,0.00%,209.2MiB/1.907GiB,10.71%,7.36MB/105kB,5,0B/0B,0,11:21:47
afb11f390f1f,upbeat_nightingale,102.98%,219.8MiB/1.907GiB,11.26%,7.37MB/122kB,6,0B/1.08MB,0,11:21:47
4aa89d9e4634,inspiring_bose,83.01%,232.3MiB/1.907GiB,11.89%,7.34MB/95.6kB,7,0B/1.18MB,0,11:21:47
b054751a2142,nifty_northcutt,52.07%,237.5MiB/1.907GiB,12.16%,7.32MB/96.5kB,8,0B/2.17MB,0,11:21:47
a74bb6a00c15,relaxed_rosalind,102.48%,235.3MiB/1.907GiB,12.05%,7.36MB/110kB,9,0B/1.9MB,0,11:21:47
a10f4aa202b8,vibrant_noether,104.36%,326.6MiB/1.907GiB,16.72%,7.36MB/1.29MB,2,0B/2.17MB,0,11:24:00
5056b49afd0a,priceless_booth,0.00%,327.5MiB/1.907GiB,16.77%,7.35MB/1.29MB,3,0B/2.17MB,0,11:24:00
1a5205ee3a86,stoic_villani9,0.00%,320.3MiB/1.907GiB,16.40%,7.38MB/1.3MB,4,0B/2.18MB,0,11:24:00
800334b3c648,epic_sinoussi,0.00%,328.6MiB/1.907GiB,16.82%,7.38MB/1.3MB,5,0B/1.11MB,0,11:24:00
afb11f390f1f,upbeat_nightingale,0.00%,328.9MiB/1.907GiB,16.84%,7.39MB/1.32MB,6,0B/2.17MB,0,11:24:00
4aa89d9e4634,inspiring_bose,0.00%,322.8MiB/1.907GiB,16.52%,7.36MB/1.28MB,7,0B/2.17MB,0,11:24:00
b054751a2142,nifty_northcutt,0.00%,330.1MiB/1.907GiB,16.90%,7.35MB/1.33MB,8,0B/2.17MB,0,11:24:00
a74bb6a00c15,relaxed_rosalind,0.00%,322.9MiB/1.907GiB,16.53%,7.38MB/1.29MB,9,0B/1.9MB,0,11:24:00
b054751a2142,nifty_northcutt,0.00%,15.54MiB/1.907GiB,0.80%,7.35MB/1.33MB,8,0B/2.17MB,0,11:25:18
a74bb6a00c15,relaxed_rosalind,0.00%,322.9MiB/1.907GiB,16.53%,7.38MB/1.29MB,9,0B/1.9MB,0,11:25:18
