CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
b04557b2d7bf,priceless_cray,101.38%,194.2MiB/1.907GiB,9.94%,4.5MB/66.2kB,2,0B/0B,0,02:04:15
5f27baef8d35,epic_gates,0.00%,182.7MiB/1.907GiB,9.35%,4.5MB/75.4kB,3,0B/0B,0,02:04:15
476f44a2a11b,boring_perlman,102.91%,188.4MiB/1.907GiB,9.64%,5.78MB/81.9kB,4,0B/0B,0,02:04:15
50ba59d33e66,objective_wescoff,102.95%,196.2MiB/1.907GiB,10.05%,5.32MB/73.6kB,5,0B/0B,0,02:04:15
2a1e5bff4134,confident_leakey,0.00%,202.2MiB/1.907GiB,10.35%,6.04MB/97.1kB,6,0B/0B,0,02:04:15
ea1d4c2fad67,affectionate_poincare,70.60%,198.4MiB/1.907GiB,10.16%,7.65MB/95.8kB,7,0B/0B,0,02:04:15
e2ac60bdcd77,modest_mestorf,12.02%,200.4MiB/1.907GiB,10.26%,7.7MB/103kB,8,0B/0B,0,02:04:15
83bea963c9d8,stoic_beaver,0.00%,205.4MiB/1.907GiB,10.52%,7.7MB/135kB,9,0B/4.15MB,0,02:04:15
3d3a0d015f38,dreamy_kepler,48.53%,211.9MiB/1.907GiB,10.85%,7.69MB/115kB,10,0B/0B,0,02:04:15
04ca678699c7,goofy_franklin,0.00%,214.7MiB/1.907GiB,10.99%,7.68MB/110kB,11,0B/0B,0,02:04:15
b9674e76677a,eloquent_lichterman,100.72%,234.6MiB/1.907GiB,12.01%,7.68MB/129kB,12,0B/0B,0,02:04:15
8aa15644bb2c,brave_stallman,69.54%,216.7MiB/1.907GiB,11.09%,7.68MB/113kB,13,0B/0B,0,02:04:15
dc8437090834,silly_knuth,102.49%,236.8MiB/1.907GiB,12.12%,7.7MB/125kB,14,0B/819kB,0,02:04:15
060a20a9e728,admiring_ramanujan,103.93%,249.3MiB/1.907GiB,12.76%,7.68MB/123kB,15,0B/1.02MB,0,02:04:15
8fc9aadffbab,agitated_beaver,104.67%,310MiB/1.907GiB,15.87%,7.69MB/125kB,16,0B/1.02MB,0,02:04:15
d701de1395db,eager_jackson,93.45%,522MiB/1.907GiB,26.73%,7.7MB/150kB,17,0B/1.02MB,0,02:04:15
b04557b2d7bf,priceless_cray,0.00%,826.5MiB/1.907GiB,42.32%,7.72MB/8.89MB,2,0B/5.25MB,0,02:07:09
5f27baef8d35,epic_gates,0.00%,795.9MiB/1.907GiB,40.75%,7.72MB/8.9MB,3,0B/5.25MB,0,02:07:09
476f44a2a11b,boring_perlman,0.00%,623.1MiB/1.907GiB,31.90%,7.72MB/698kB,4,0B/5.25MB,0,02:07:09
50ba59d33e66,objective_wescoff,72.39%,719.3MiB/1.907GiB,36.83%,7.7MB/691kB,5,0B/5.25MB,0,02:07:09
2a1e5bff4134,confident_leakey,0.00%,804.8MiB/1.907GiB,41.21%,7.74MB/8.91MB,6,0B/5.25MB,0,02:07:09
ea1d4c2fad67,affectionate_poincare,0.00%,821.1MiB/1.907GiB,42.04%,7.71MB/8.88MB,7,0B/5.25MB,0,02:07:09
e2ac60bdcd77,modest_mestorf,0.00%,803.8MiB/1.907GiB,41.15%,7.75MB/8.9MB,8,0B/5.25MB,0,02:07:09
83bea963c9d8,stoic_beaver,0.00%,803.4MiB/1.907GiB,41.13%,7.74MB/8.94MB,9,205kB/5.25MB,0,02:07:09
3d3a0d015f38,dreamy_kepler,0.00%,828.7MiB/1.907GiB,42.43%,7.73MB/8.92MB,10,0B/1.09MB,0,02:07:09
04ca678699c7,goofy_franklin,0.00%,647.6MiB/1.907GiB,33.16%,7.7MB/677kB,11,0B/1.02MB,0,02:07:09
b9674e76677a,eloquent_lichterman,0.00%,820.5MiB/1.907GiB,42.01%,7.78MB/9.04MB,12,0B/991kB,0,02:07:09
8aa15644bb2c,brave_stallman,0.00%,800.8MiB/1.907GiB,41.00%,7.72MB/8.94MB,13,0B/991kB,0,02:07:09
dc8437090834,silly_knuth,0.00%,811.6MiB/1.907GiB,41.55%,7.73MB/8.91MB,14,0B/1.02MB,0,02:07:09
060a20a9e728,admiring_ramanujan,0.00%,815.5MiB/1.907GiB,41.75%,7.77MB/9.02MB,15,0B/1.02MB,0,02:07:09
8fc9aadffbab,agitated_beaver,0.00%,813.3MiB/1.907GiB,41.64%,7.74MB/9.13MB,16,0B/1.02MB,0,02:07:09
d701de1395db,eager_jackson,0.00%,818.9MiB/1.907GiB,41.93%,7.73MB/8.91MB,17,0B/1.02MB,0,02:07:09
50ba59d33e66,objective_wescoff,0.00%,817.2MiB/1.907GiB,41.84%,7.88MB/9.22MB,5,0B/5.25MB,0,02:19:15
2a1e5bff4134,confident_leakey,0.00%,804.8MiB/1.907GiB,41.20%,7.75MB/8.91MB,6,0B/5.25MB,0,02:19:15
ea1d4c2fad67,affectionate_poincare,0.00%,821.1MiB/1.907GiB,42.04%,7.71MB/8.88MB,7,0B/5.25MB,0,02:19:15
e2ac60bdcd77,modest_mestorf,0.00%,803.8MiB/1.907GiB,41.15%,7.75MB/8.9MB,8,0B/5.25MB,0,02:19:15
83bea963c9d8,stoic_beaver,0.00%,803.4MiB/1.907GiB,41.13%,7.74MB/8.94MB,9,205kB/5.25MB,0,02:19:15
3d3a0d015f38,dreamy_kepler,0.00%,830MiB/1.907GiB,42.50%,7.74MB/8.92MB,10,0B/1.09MB,0,02:19:15
04ca678699c7,goofy_franklin,0.00%,820.4MiB/1.907GiB,42.01%,7.73MB/8.96MB,11,0B/1.02MB,0,02:19:15
b9674e76677a,eloquent_lichterman,0.00%,842.8MiB/1.907GiB,43.15%,7.79MB/9.04MB,12,0B/991kB,0,02:19:15
8aa15644bb2c,brave_stallman,0.00%,800.8MiB/1.907GiB,41.00%,7.73MB/8.94MB,13,0B/991kB,0,02:19:15
dc8437090834,silly_knuth,0.00%,811.6MiB/1.907GiB,41.55%,7.74MB/8.91MB,14,0B/1.02MB,0,02:19:15
060a20a9e728,admiring_ramanujan,0.00%,815.6MiB/1.907GiB,41.76%,7.77MB/9.03MB,15,0B/1.02MB,0,02:19:15
8fc9aadffbab,agitated_beaver,0.00%,813.3MiB/1.907GiB,41.64%,7.75MB/9.13MB,16,0B/1.02MB,0,02:19:15
d701de1395db,eager_jackson,0.00%,818.9MiB/1.907GiB,41.93%,7.74MB/8.91MB,17,0B/1.02MB,0,02:19:15
