calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
12.23,6.59,287.12,8.13,0.0,0.0,0.0,106.27,26.91,41.41
0.6,0.0,0.0,0.0,1783.6919266304242,0.7396085507739324,-5.504101173775938,0.0,2.22,18.37
1.04,0.0,0.0,0.0,5921.037657572796,0.9341569782746836,-81.75899104317796,0.0,2.48,16.72
0.58,0.0,0.0,0.0,3869.6754219619015,0.7529789469655769,-5.597999354979286,0.0,2.38,17.75
3.18,0.0,0.0,0.0,6464.378077213657,0.9319741061600084,-81.77813793710862,0.0,2.43,17.7
3.58,0.0,0.0,0.0,1681.3379661745626,0.7403434576751944,-5.574979175156748,0.0,20.46,31.89
1.62,0.0,0.0,0.0,6050.169874318958,0.927943302617007,-81.58640606766036,0.0,21.31,34.25
1.95,0.0,0.0,0.0,2836.5720691705524,0.756653587453371,-5.602737338889815,0.0,19.91,31.89
0.59,0.0,0.0,0.0,7011.419422142409,0.9536757849468894,-83.64043099648953,0.0,19.2,33.72
4.15,0.0,0.0,0.0,2313.505725496436,0.7494898534062207,-5.752658050868533,0.0,20.11,33.33
0.44,0.0,0.0,0.0,5544.798855050239,0.9483997896472378,-82.3204809163126,0.0,20.65,32.88
0.42,0.0,0.0,0.0,1913.2219581730792,0.7496120546176853,-5.632012188708484,0.0,2.41,17.64
0.44,0.0,0.0,0.0,11884.352018667432,0.9451912342507344,-82.40423847999978,0.0,2.37,17.69
0.41,0.0,0.0,0.0,1417.0605604074642,0.7338859172777281,-5.547018505136999,0.0,19.43,33.82
0.44,0.0,0.0,0.0,10094.22019292313,0.9418300842823456,-82.3557794222777,0.0,19.71,32.97
0.43,0.0,0.0,0.0,1811.4246934536177,0.7385405411504703,-5.50605489564342,0.0,2.38,17.58
0.43,0.0,0.0,0.0,6946.90954519276,0.9317664719458164,-81.16072852516598,0.0,2.48,17.87
