calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
10.8,4.57,92.0,2.99,0.0,0.0,0.0,4.74,10.04,27.06
2.44,0.0,0.0,0.0,1121.8002554290867,0.4906374950194915,-2.7191199012014793,0.0,1.5,16.51
0.94,0.0,0.0,0.0,6480.374949434609,0.620599922384788,-53.550796651262715,0.0,2.4,18.92
0.8,0.0,0.0,0.0,1781.9005962624954,0.4915927830198509,-2.689879650020337,0.0,1.39,17.76
0.69,0.0,0.0,0.0,4686.310825836071,0.6333178905949509,-53.75604368642606,0.0,1.42,16.3
0.87,0.0,0.0,0.0,1373.7586555194227,0.47380094619800056,-2.547768449878137,0.0,1.42,18.04
4.67,0.0,0.0,0.0,5545.3140209589865,0.6279744584567106,-54.872812190723145,0.0,1.96,21.76
0.95,0.0,0.0,0.0,1187.986204026198,0.49090005814970855,-2.697066339093334,0.0,1.82,18.42
0.92,0.0,0.0,0.0,4175.3860176608005,0.6152104421492903,-53.95858190718299,0.0,1.51,15.54
0.72,0.0,0.0,0.0,927.981926434852,0.48721942042440514,-2.6277203670470795,0.0,2.13,18.77
0.4,0.0,0.0,0.0,4425.390815301524,0.6458758155272237,-56.43190948052164,0.0,1.19,17.31
3.47,0.0,0.0,0.0,795.4628873800696,0.4857919182849256,-2.6636446966081677,0.0,1.56,21.9
5.01,0.0,0.0,0.0,4540.27436555219,0.639488142458731,-56.870954798956134,0.0,1.37,21.53
0.41,0.0,0.0,0.0,1047.7893662752635,0.4776662236337125,-2.552939701463165,0.0,1.26,18.14
0.73,0.0,0.0,0.0,6939.034693476502,0.6237307120890748,-55.544782516249704,0.0,1.42,19.12
0.6,0.0,0.0,0.0,831.892125246739,0.4817076672971788,-2.6607582719994904,0.0,1.9,15.36
3.97,0.0,0.0,0.0,7479.942346711434,0.6424732393012573,-55.76932946132589,0.0,1.33,18.23
