CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
d4c390a9924d,quizzical_euler,98.79%,187.2MiB/1.907GiB,9.59%,4.23MB/61.4kB,2,0B/0B,0,20:39:12
e61f23b41293,quizzical_saha,107.50%,199.5MiB/1.907GiB,10.21%,5.94MB/81.3kB,3,0B/0B,0,20:39:12
8b5bd6d0bb3e,loving_goldstine,0.00%,192.1MiB/1.907GiB,9.84%,6.16MB/120kB,4,0B/0B,0,20:39:12
13c8479de404,sleepy_banach4,6.41%,199.4MiB/1.907GiB,10.21%,7.78MB/109kB,5,0B/0B,0,20:39:12
65ba6b3c99f9,gracious_hypatia,99.64%,207.7MiB/1.907GiB,10.63%,7.78MB/93.6kB,6,0B/0B,0,20:39:12
5dceec491528,nervous_wiles,0.00%,210.3MiB/1.907GiB,10.76%,7.78MB/98.6kB,7,0B/106kB,0,20:39:12
3f1bd1090e29,heuristic_minsky,101.46%,225.5MiB/1.907GiB,11.55%,7.77MB/92.1kB,8,0B/90.1kB,0,20:39:12
46092f8f3b37,happy_boyd,96.04%,228MiB/1.907GiB,11.67%,7.8MB/114kB,9,0B/16.4kB,0,20:39:12
d4c390a9924d,quizzical_euler,0.00%,250.3MiB/1.907GiB,12.82%,7.78MB/106kB,2,0B/1.21MB,0,20:40:18
e61f23b41293,quizzical_saha,103.32%,256MiB/1.907GiB,13.11%,7.79MB/115kB,3,0B/1.21MB,0,20:40:18
8b5bd6d0bb3e,loving_goldstine,0.00%,260.5MiB/1.907GiB,13.34%,7.83MB/234kB,4,0B/1.21MB,0,20:40:18
13c8479de404,sleepy_banach4,0.00%,261.1MiB/1.907GiB,13.37%,7.81MB/216kB,5,0B/1.21MB,0,20:40:18
65ba6b3c99f9,gracious_hypatia,0.00%,261.5MiB/1.907GiB,13.39%,7.79MB/198kB,6,0B/1.11MB,0,20:40:18
5dceec491528,nervous_wiles,0.00%,263.6MiB/1.907GiB,13.50%,7.79MB/203kB,7,0B/1.21MB,0,20:40:18
3f1bd1090e29,heuristic_minsky,0.00%,269.4MiB/1.907GiB,13.79%,7.78MB/196kB,8,0B/1.18MB,0,20:40:18
46092f8f3b37,happy_boyd,0.01%,269.2MiB/1.907GiB,13.79%,7.81MB/215kB,9,0B/1.11MB,0,20:40:18
46092f8f3b37,happy_boyd,0.00%,269.2MiB/1.907GiB,13.79%,7.81MB/215kB,9,0B/1.11MB,0,20:41:27
