calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
33.93,7.4,316.9,4.82,0.0,0.0,0.0,4.96,17.55,64.51
0.6,0.0,0.0,0.0,1026.291518611799,0.6032780370198721,-3.767898147667725,0.0,1.33,30.72
3.86,0.0,0.0,0.0,4879.435924566482,0.7411166299854307,-63.14553476585793,0.0,3.23,21.39
0.59,0.0,0.0,0.0,1055.0343566988352,0.5723202326455903,-3.5268992729542123,0.0,1.28,32.09
0.59,0.0,0.0,0.0,5515.052764841865,0.7541434972902853,-67.12660200840162,0.0,6.43,30.79
0.57,0.0,0.0,0.0,943.0781281945092,0.5809389476965605,-3.68070638303435,0.0,1.35,31.41
0.59,0.0,0.0,0.0,5138.955909898868,0.7430588999986445,-64.19102311917237,0.0,1.25,30.09
0.6,0.0,0.0,0.0,934.366478504734,0.58514559467181,-3.630343207729041,0.0,2.27,32.45
0.54,0.0,0.0,0.0,6738.78210598795,0.7435561944680977,-65.3943803356897,0.0,1.32,28.99
2.58,0.0,0.0,0.0,1271.7246278676994,0.5813305890924501,-3.754089019453179,0.0,3.57,31.83
0.4,0.0,0.0,0.0,6387.0710532005005,0.763683801699816,-67.50311301632642,0.0,1.32,57.39
2.97,0.0,0.0,0.0,1324.163975336647,0.5900631554285264,-3.6515796397356697,0.0,1.26,53.83
0.44,0.0,0.0,0.0,4815.442745385737,0.7340693953252817,-63.84571673893888,0.0,3.0,29.76
0.4,0.0,0.0,0.0,1179.1889309289916,0.5958314277389625,-3.7473650801735623,0.0,7.6,34.94
0.59,0.0,0.0,0.0,12755.061266580356,0.7439988254356811,-64.36841692125238,0.0,1.15,31.04
0.4,0.0,0.0,0.0,1158.8793402121937,0.5860038997879133,-3.797971891269082,0.0,2.06,30.15
0.45,0.0,0.0,0.0,4410.665084433177,0.7280248813646861,-63.389283589788135,0.0,5.56,32.36
