CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
7aa9adcfa8be,wonderful_williams4,103.29%,155.1MiB/1.907GiB,7.94%,316kB/12.3kB,2,0B/0B,0,11:51:00
a0881646e841,distracted_euclid,0.00%,162.3MiB/1.907GiB,8.31%,1.86MB/47.1kB,3,0B/0B,0,11:51:00
5d5c9bc06717,dazzling_meninsky,0.00%,165.1MiB/1.907GiB,8.45%,1.79MB/46.1kB,4,0B/0B,0,11:51:00
9b59c193c4d3,mystifying_shirley,101.83%,186.6MiB/1.907GiB,9.55%,5.46MB/76.9kB,5,0B/0B,0,11:51:00
68b4e0026790,nervous_sinoussi,102.09%,190.8MiB/1.907GiB,9.77%,5.58MB/78.6kB,6,0B/0B,0,11:51:00
ec05f211422c,festive_edison,17.45%,202MiB/1.907GiB,10.34%,7.37MB/134kB,7,0B/0B,0,11:51:00
88e31d8e5c2e,agitated_minsky,103.37%,205.4MiB/1.907GiB,10.52%,7.32MB/86.5kB,8,0B/1.06MB,0,11:51:00
cc0ca63b3c2b,determined_leavitt,100.90%,218.1MiB/1.907GiB,11.17%,7.32MB/115kB,9,0B/1.08MB,0,11:51:00
7aa9adcfa8be,wonderful_williams4,102.26%,224.1MiB/1.907GiB,11.47%,7.33MB/129kB,2,0B/1.6MB,0,11:52:17
a0881646e841,distracted_euclid,0.00%,229.8MiB/1.907GiB,11.76%,7.41MB/135kB,3,0B/2.17MB,0,11:52:17
5d5c9bc06717,dazzling_meninsky,101.45%,240.6MiB/1.907GiB,12.32%,7.34MB/110kB,4,0B/2.17MB,0,11:52:17
9b59c193c4d3,mystifying_shirley,18.07%,329MiB/1.907GiB,16.85%,7.41MB/1.4MB,5,0B/1.9MB,0,11:52:17
68b4e0026790,nervous_sinoussi,0.00%,327.6MiB/1.907GiB,16.77%,7.37MB/1.31MB,6,0B/1.9MB,0,11:52:17
ec05f211422c,festive_edison,0.00%,342.8MiB/1.907GiB,17.55%,7.39MB/1.33MB,7,0B/1.9MB,0,11:52:17
88e31d8e5c2e,agitated_minsky,0.00%,322.7MiB/1.907GiB,16.52%,7.34MB/1.28MB,8,0B/2.17MB,0,11:52:17
cc0ca63b3c2b,determined_leavitt,0.00%,318.9MiB/1.907GiB,16.33%,7.35MB/1.31MB,9,0B/2.17MB,0,11:52:17
