calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
16.68,4.47,161.96,5.26,0.0,0.0,0.0,19.14,11.38,28.72
0.77,0.0,0.0,0.0,4669.949739929759,0.331440116853732,-31.243623024356296,0.0,7.45,20.94
8.84,0.0,0.0,0.0,854.7808625812238,0.2603428038129586,-0.23657993818522097,0.0,7.35,23.8
0.78,0.0,0.0,0.0,3225.610922037218,0.33571869623714673,-29.432438155091926,0.0,7.35,21.38
0.6,0.0,0.0,0.0,3916.5188991732975,0.3387820846991148,-31.575585778251742,0.0,1.18,21.49
1.35,0.0,0.0,0.0,722.2396829096735,0.2572481398017369,-0.233481508764527,0.0,1.26,15.29
0.59,0.0,0.0,0.0,3609.592113371497,0.32759581229891593,-27.601075457588593,0.0,1.14,20.42
2.78,0.0,0.0,0.0,4253.708515331794,0.3338545269657624,-30.775482575022224,0.0,1.22,18.49
6.02,0.0,0.0,0.0,918.0028770034628,0.2575017678324211,-0.29604543973547615,0.0,7.31,22.18
0.44,0.0,0.0,0.0,3580.149338121251,0.3299837100907614,-28.69174419199497,0.0,7.42,20.38
0.73,0.0,0.0,0.0,4784.455143482633,0.33843613728199295,-31.65515997775887,0.0,1.24,18.87
4.49,0.0,0.0,0.0,789.6795315121708,0.25432434478715277,-0.2577346522621944,0.0,1.26,15.87
0.42,0.0,0.0,0.0,3703.644159767706,0.3372652189757185,-28.65662508344072,0.0,1.28,19.38
5.47,0.0,0.0,0.0,3261.0918072243985,0.3349013853471687,-31.568556681266543,0.0,1.24,16.46
4.52,0.0,0.0,0.0,2707.4650881220173,0.25669330093167914,-0.27523534303958574,0.0,1.26,15.84
0.54,0.0,0.0,0.0,15441.096998294875,0.3324977939561234,-28.32927818336068,0.0,7.6,21.26
4.47,0.0,0.0,0.0,4418.54089044939,0.3379276711681156,-31.30246353733375,0.0,1.22,19.12
