calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
6.44,4.86,90.53,1.33,0.0,0.0,0.0,6.83,6.66,29.57
1.4,0.0,0.0,0.0,1157.8318306275878,0.6861857469325143,-4.754682909096556,0.0,1.23,17.11
0.63,0.0,0.0,0.0,5468.637275825446,0.8723195309033113,-75.53042863808491,0.0,1.96,21.43
1.48,0.0,0.0,0.0,1221.6768500863063,0.6631829416571091,-4.731169206431426,0.0,2.72,17.75
0.63,0.0,0.0,0.0,18339.144692553506,0.8719722821477143,-75.68268322238528,0.0,1.24,18.61
1.36,0.0,0.0,0.0,1188.4944752703284,0.6670556721065166,-4.753310102624516,0.0,1.13,15.42
0.61,0.0,0.0,0.0,4595.296215067682,0.8582781372830931,-74.91941117416674,0.0,2.17,23.44
1.76,0.0,0.0,0.0,1048.531973271987,0.6754793842401536,-4.632975381707356,0.0,2.2,21.5
0.97,0.0,0.0,0.0,4698.2913421024405,0.8356982885943499,-73.10050914136099,0.0,1.25,14.73
1.62,0.0,0.0,0.0,1398.5395425414465,0.6826884324924084,-4.787434241409883,0.0,1.21,16.79
0.55,0.0,0.0,0.0,4608.7060562377355,0.8636844984791633,-75.82837771037622,0.0,2.22,22.42
1.23,0.0,0.0,0.0,1209.3424472442705,0.6909871332924279,-4.983611731782238,0.0,2.26,21.2
0.41,0.0,0.0,0.0,8928.08892754244,0.854232078262948,-73.67153616268438,0.0,1.14,19.89
0.43,0.0,0.0,0.0,1218.0400588046111,0.6514850648335375,-4.505306235193757,0.0,2.11,20.96
1.49,0.0,0.0,0.0,8418.110617570292,0.8887976633247956,-77.24001763484125,0.0,3.59,21.94
1.22,0.0,0.0,0.0,1546.4523069888176,0.6755118279303391,-4.799515242495957,0.0,2.08,21.55
1.22,0.0,0.0,0.0,5729.284705765547,0.8854087343020905,-76.60022876466378,0.0,1.23,14.88
