CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
4181a65f42cd,hungry_dubinsky,0.00%,156.2MiB/1.907GiB,8.00%,1.79MB/38.1kB,2,0B/0B,0,09:44:05
af5d1e5b3183,affectionate_davinci,94.75%,194.7MiB/1.907GiB,9.97%,3.66MB/61.3kB,3,0B/0B,0,09:44:05
e15e25807efb,stoic_cray,101.54%,192MiB/1.907GiB,9.83%,5.94MB/98.6kB,4,0B/0B,0,09:44:05
30f75903aa64,distracted_leakey,100.75%,194.2MiB/1.907GiB,9.94%,5.97MB/80.3kB,5,0B/0B,0,09:44:05
22a226139571,vibrant_archimedes,0.00%,201.9MiB/1.907GiB,10.33%,6.21MB/98kB,6,0B/0B,0,09:44:05
097be453e5c7,lucid_liskov,0.00%,196.8MiB/1.907GiB,10.07%,7.75MB/99.3kB,7,0B/0B,0,09:44:05
01fdff799a7e,jolly_aryabhata,100.10%,203.3MiB/1.907GiB,10.41%,7.8MB/106kB,8,0B/0B,0,09:44:05
509f6e25d272,distracted_lichterman,0.00%,222.5MiB/1.907GiB,11.39%,7.78MB/96kB,9,0B/1.06MB,0,09:44:05
085a3a5d7271,trusting_bose,0.00%,210.2MiB/1.907GiB,10.76%,7.81MB/115kB,10,0B/0B,0,09:44:05
7bfbbf44a507,condescending_heisenberg5,92.74%,226.7MiB/1.907GiB,11.61%,7.79MB/109kB,11,0B/0B,0,09:44:05
592a718ffff7,vigorous_mccarthy8,70.79%,227.7MiB/1.907GiB,11.66%,7.79MB/135kB,12,0B/0B,0,09:44:05
f0e9edac589c,blissful_heyrovsky,72.97%,225.3MiB/1.907GiB,11.54%,7.78MB/98.7kB,13,0B/524kB,0,09:44:05
8265bc8dce83,nervous_galileo,102.49%,225.8MiB/1.907GiB,11.56%,7.78MB/117kB,14,8.19kB/721kB,0,09:44:05
23657267355c,gracious_kowalevski,0.00%,226.5MiB/1.907GiB,11.60%,7.79MB/103kB,15,0B/1.16MB,0,09:44:05
bfd047f27d47,wonderful_albattani,6.93%,233.2MiB/1.907GiB,11.94%,7.79MB/130kB,16,0B/1.02MB,0,09:44:05
12e574d5734b,xenodochial_pike,0.00%,413.5MiB/1.907GiB,21.17%,7.81MB/2.34MB,17,0B/1.09MB,0,09:44:05
4181a65f42cd,hungry_dubinsky,8.78%,392.9MiB/1.907GiB,20.12%,7.85MB/2.41MB,2,324kB/1.97MB,0,09:46:46
af5d1e5b3183,affectionate_davinci,0.00%,410.3MiB/1.907GiB,21.01%,7.84MB/2.39MB,3,1.9MB/2.17MB,0,09:46:46
e15e25807efb,stoic_cray,0.00%,408.9MiB/1.907GiB,20.94%,7.83MB/2.37MB,4,0B/2.18MB,0,09:46:46
30f75903aa64,distracted_leakey,0.00%,397.6MiB/1.907GiB,20.36%,7.84MB/2.36MB,5,1.44MB/2.24MB,0,09:46:46
22a226139571,vibrant_archimedes,0.00%,384.3MiB/1.907GiB,19.67%,7.89MB/2.35MB,6,0B/2.24MB,0,09:46:46
097be453e5c7,lucid_liskov,0.00%,392.1MiB/1.907GiB,20.08%,7.81MB/2.34MB,7,0B/1.97MB,0,09:46:46
01fdff799a7e,jolly_aryabhata,0.00%,396.9MiB/1.907GiB,20.32%,7.82MB/2.35MB,8,0B/2.17MB,0,09:46:46
509f6e25d272,distracted_lichterman,0.00%,423.6MiB/1.907GiB,21.69%,7.83MB/2.38MB,9,0B/2.23MB,0,09:46:46
085a3a5d7271,trusting_bose,0.00%,405.4MiB/1.907GiB,20.76%,7.83MB/2.35MB,10,0B/1.09MB,0,09:46:46
7bfbbf44a507,condescending_heisenberg5,0.00%,413.6MiB/1.907GiB,21.18%,7.82MB/2.35MB,11,0B/1.02MB,0,09:46:46
592a718ffff7,vigorous_mccarthy8,0.00%,383.9MiB/1.907GiB,19.65%,7.82MB/2.38MB,12,10.9MB/1.1MB,0,09:46:46
f0e9edac589c,blissful_heyrovsky,0.00%,398.9MiB/1.907GiB,20.43%,7.82MB/2.41MB,13,4.85MB/1.02MB,0,09:46:46
8265bc8dce83,nervous_galileo,0.00%,393.6MiB/1.907GiB,20.15%,7.81MB/2.35MB,14,528kB/1.16MB,0,09:46:46
23657267355c,gracious_kowalevski,0.00%,412.5MiB/1.907GiB,21.12%,7.81MB/2.33MB,15,0B/1.16MB,0,09:46:46
bfd047f27d47,wonderful_albattani,0.00%,394.3MiB/1.907GiB,20.19%,7.82MB/2.38MB,16,324kB/1.02MB,0,09:46:46
12e574d5734b,xenodochial_pike,0.00%,413.5MiB/1.907GiB,21.17%,7.81MB/2.34MB,17,0B/1.09MB,0,09:46:46
