CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
91878261946e,optimistic_hoover,99.94%,159.5MiB/1.907GiB,8.17%,1.79MB/43.6kB,2,0B/0B,0,22:07:35
0166961cff8f,agitated_euler8,0.00%,166.9MiB/1.907GiB,8.55%,1.79MB/47.1kB,3,0B/0B,0,22:07:35
599758c4b4c7,distracted_hermann,0.00%,179.6MiB/1.907GiB,9.20%,4.26MB/70.6kB,4,0B/0B,0,22:07:35
7c6ee301fe9c,stupefied_ardinghelli,106.44%,193.7MiB/1.907GiB,9.92%,5.96MB/83.8kB,5,0B/0B,0,22:07:35
0f6e8d755d27,nifty_albattani,0.00%,197MiB/1.907GiB,10.09%,7.74MB/85.4kB,6,0B/0B,0,22:07:35
0acc1cf8e566,keen_hopper,101.69%,199.8MiB/1.907GiB,10.23%,7.78MB/106kB,7,0B/0B,0,22:07:35
b532ce413f75,clever_ardinghelli,49.29%,209.1MiB/1.907GiB,10.70%,7.76MB/78.4kB,8,0B/106kB,0,22:07:35
ac06f2a615a8,happy_curie,0.00%,218.1MiB/1.907GiB,11.17%,7.76MB/110kB,9,0B/106kB,0,22:07:35
91878261946e,optimistic_hoover,98.38%,225.5MiB/1.907GiB,11.55%,7.8MB/116kB,2,0B/221kB,0,22:08:40
0166961cff8f,agitated_euler8,99.85%,252.9MiB/1.907GiB,12.95%,7.83MB/133kB,3,0B/999kB,0,22:08:40
599758c4b4c7,distracted_hermann,99.87%,247MiB/1.907GiB,12.65%,7.81MB/120kB,4,0B/1.21MB,0,22:08:40
7c6ee301fe9c,stupefied_ardinghelli,18.06%,260.6MiB/1.907GiB,13.34%,7.8MB/208kB,5,0B/1.21MB,0,22:08:40
0f6e8d755d27,nifty_albattani,0.00%,260MiB/1.907GiB,13.31%,7.79MB/196kB,6,0B/1.21MB,0,22:08:40
0acc1cf8e566,keen_hopper,0.00%,259.4MiB/1.907GiB,13.28%,7.8MB/211kB,7,0B/1.21MB,0,22:08:40
b532ce413f75,clever_ardinghelli,0.00%,262.2MiB/1.907GiB,13.43%,7.77MB/181kB,8,0B/1.21MB,0,22:08:40
ac06f2a615a8,happy_curie,0.00%,271.7MiB/1.907GiB,13.91%,7.77MB/212kB,9,0B/1.21MB,0,22:08:40
7c6ee301fe9c,stupefied_ardinghelli,0.00%,260.5MiB/1.907GiB,13.34%,7.8MB/209kB,5,0B/1.21MB,0,22:10:00
0f6e8d755d27,nifty_albattani,0.00%,260MiB/1.907GiB,13.31%,7.79MB/196kB,6,0B/1.21MB,0,22:10:00
0acc1cf8e566,keen_hopper,0.00%,259.1MiB/1.907GiB,13.27%,7.8MB/211kB,7,0B/1.21MB,0,22:10:00
b532ce413f75,clever_ardinghelli,0.00%,262.2MiB/1.907GiB,13.43%,7.77MB/181kB,8,0B/1.21MB,0,22:10:00
ac06f2a615a8,happy_curie,0.00%,271.7MiB/1.907GiB,13.91%,7.77MB/212kB,9,0B/1.21MB,0,22:10:00
