CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
3e2dc28f670d,youthful_northcutt,100.10%,193.4MiB/1.907GiB,9.90%,5.95MB/67.5kB,156,0B/0B,0,10:35:00
8a9d14b9e5fe,inspiring_yonath6,100.05%,202.4MiB/1.907GiB,10.36%,5.94MB/63.8kB,157,0B/0B,0,10:35:00
3e2dc28f670d,youthful_northcutt,85.92%,197.8MiB/1.907GiB,10.13%,7.47MB/92.7kB,156,0B/0B,0,10:35:09
8a9d14b9e5fe,inspiring_yonath6,40.07%,209.4MiB/1.907GiB,10.72%,9.12MB/110kB,157,0B/0B,0,10:35:09
3e2dc28f670d,youthful_northcutt,100.05%,214.7MiB/1.907GiB,10.99%,9.13MB/105kB,156,0B/0B,0,10:35:18
8a9d14b9e5fe,inspiring_yonath6,99.64%,224.3MiB/1.907GiB,11.49%,9.12MB/111kB,157,0B/0B,0,10:35:18
3e2dc28f670d,youthful_northcutt,99.68%,238.2MiB/1.907GiB,12.20%,9.13MB/107kB,156,0B/0B,0,10:35:28
8a9d14b9e5fe,inspiring_yonath6,99.56%,249.3MiB/1.907GiB,12.76%,9.12MB/115kB,157,0B/73.7kB,0,10:35:28
