calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
5.35,4.7,65.74,0.81,0.0,0.0,0.0,6.74,6.9,20.91
0.61,0.0,0.0,0.0,1219.291880272932,0.606890455399518,-4.07859229080144,0.0,4.02,15.89
0.67,0.0,0.0,0.0,6514.769060899655,0.7754153919591873,-67.17670343088176,0.0,2.78,14.9
0.63,0.0,0.0,0.0,1226.302204579058,0.6095888939269283,-4.063954246988161,0.0,4.07,15.77
0.94,0.0,0.0,0.0,7248.252390849322,0.7696083931180527,-67.32904539487173,0.0,4.11,14.77
0.56,0.0,0.0,0.0,1153.5611274348898,0.5997810328254733,-4.0336756146799795,0.0,2.88,14.11
0.73,0.0,0.0,0.0,9594.924114799336,0.7736864198259942,-67.15556375603022,0.0,3.96,15.07
0.65,0.0,0.0,0.0,5834.842474841039,0.6001768475125483,-4.0493983438892736,0.0,3.92,14.62
0.58,0.0,0.0,0.0,5732.040719028947,0.7643090900206265,-66.84067958899061,0.0,4.1,16.21
0.42,0.0,0.0,0.0,1803.961467830524,0.6024831266530286,-4.083785085532816,0.0,2.74,14.96
0.44,0.0,0.0,0.0,6902.823021538201,0.7742984739947267,-67.30494994005961,0.0,2.82,14.96
0.5,0.0,0.0,0.0,1540.515932632076,0.5978437230240213,-3.9596986343431784,0.0,3.97,14.42
0.43,0.0,0.0,0.0,218563.4456175258,0.7637920940292096,-66.59581818228928,0.0,2.86,15.08
0.43,0.0,0.0,0.0,3140.606992845434,0.5985768959557046,-4.017726311562062,0.0,2.89,14.25
0.45,0.0,0.0,0.0,6205.633406714292,0.7831898591193222,-67.8691220500083,0.0,3.98,14.62
0.48,0.0,0.0,0.0,1558.2693832735476,0.6019189747573256,-3.988072197430892,0.0,3.53,14.93
0.43,0.0,0.0,0.0,7030.755358467208,0.7690176045123414,-66.49067518846164,0.0,2.92,14.15
