calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
7.17,4.8,109.17,1.17,0.0,0.0,0.0,5.48,7.83,27.49
0.76,0.0,0.0,0.0,1806.989766816952,0.6191342144672998,-3.986593852252803,0.0,1.23,15.42
0.62,0.0,0.0,0.0,4744.61418374594,0.8084655389216148,-70.28283265978583,0.0,5.06,21.12
0.74,0.0,0.0,0.0,1023.7030354018108,0.6146093575169959,-4.035751563935506,0.0,5.05,20.79
1.32,0.0,0.0,0.0,4643.454426955578,0.7976148472751807,-70.70490661340892,0.0,1.25,15.65
0.56,0.0,0.0,0.0,966.5656661964484,0.6239714465789171,-4.107880393399792,0.0,1.23,17.44
1.46,0.0,0.0,0.0,21496.630654890716,0.8043310344291144,-70.37925463418502,0.0,5.0,21.12
0.74,0.0,0.0,0.0,1776.989976252815,0.6399196060017317,-4.103967687499847,0.0,4.74,21.07
0.72,0.0,0.0,0.0,4215.010717508105,0.7869165281376311,-67.73224147964592,0.0,2.08,21.95
0.46,0.0,0.0,0.0,1121.1428280574576,0.6221560317147111,-4.129135150564642,0.0,1.23,15.73
0.42,0.0,0.0,0.0,5012.19612707377,0.7878029420655289,-70.10104147066563,0.0,1.25,17.24
0.56,0.0,0.0,0.0,1304.2771686680485,0.6207915655625776,-4.099719385480737,0.0,1.25,18.58
1.25,0.0,0.0,0.0,6758.758503685815,0.791757012577987,-69.16131591389869,0.0,3.38,19.89
1.61,0.0,0.0,0.0,921.6442589764742,0.6156785568156866,-3.931068931233643,0.0,1.35,18.12
0.67,0.0,0.0,0.0,4297.575348703284,0.815823059461242,-71.27199590061106,0.0,2.62,22.21
0.47,0.0,0.0,0.0,984.9404704916458,0.6109676862487569,-3.997257619917375,0.0,4.39,21.54
0.57,0.0,0.0,0.0,4840.809524506656,0.7747182901049099,-67.94099131021977,0.0,5.01,19.57
