CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
28076b871c5d,modest_jepsen,100.27%,195.6MiB/1.907GiB,10.01%,5.87MB/66.1kB,2,0B/0B,0,08:36:15
432dd35bb026,dazzling_saha,30.43%,199.3MiB/1.907GiB,10.20%,7.19MB/98.6kB,3,0B/0B,0,08:36:15
c3ca4aa53e51,dreamy_raman,106.01%,207.8MiB/1.907GiB,10.64%,7.84MB/138kB,4,0B/0B,0,08:36:15
a36dc1366341,gracious_shannon,0.00%,210.7MiB/1.907GiB,10.79%,7.77MB/119kB,5,0B/1.06MB,0,08:36:15
ef63854168d2,adoring_mayer,107.07%,228.2MiB/1.907GiB,11.68%,7.79MB/132kB,6,0B/1.08MB,0,08:36:15
26feb0a2c97e,stupefied_goldwasser,103.33%,244MiB/1.907GiB,12.49%,7.81MB/151kB,7,0B/1.08MB,0,08:36:15
6876279aa306,jolly_khorana,100.09%,223.6MiB/1.907GiB,11.45%,7.78MB/109kB,8,0B/1.67MB,0,08:36:15
add2c4f03697,loving_brahmagupta,98.81%,238.4MiB/1.907GiB,12.21%,7.81MB/119kB,9,0B/2.17MB,0,08:36:15
69b1ca59c5ad,gracious_wozniak,52.48%,326.9MiB/1.907GiB,16.74%,7.82MB/168kB,10,0B/1.02MB,0,08:36:15
ca749bfd772a,dreamy_kepler,0.11%,383.3MiB/1.907GiB,19.62%,7.95MB/2.41MB,11,8.19kB/1.09MB,0,08:36:15
d4d5ef62bcac,hungry_sinoussi,0.00%,420.2MiB/1.907GiB,21.52%,7.82MB/2.38MB,12,0B/1.02MB,0,08:36:15
beefaa4a36a0,thirsty_goldstine,0.00%,394.8MiB/1.907GiB,20.22%,7.83MB/2.58MB,13,0B/1.02MB,0,08:36:15
d04bec9258c7,stupefied_golick,0.00%,414.6MiB/1.907GiB,21.23%,7.81MB/2.34MB,14,0B/1.09MB,0,08:36:15
c5db499f5ff2,dreamy_chandrasekhar,0.00%,406MiB/1.907GiB,20.79%,7.79MB/2.32MB,15,0B/1.09MB,0,08:36:15
ad5eb153a929,determined_ardinghelli,0.00%,384MiB/1.907GiB,19.66%,7.81MB/2.37MB,16,0B/1.02MB,0,08:36:15
82ea1cc8c5e3,fervent_northcutt1,0.00%,412.8MiB/1.907GiB,21.14%,7.8MB/2.34MB,17,0B/1.02MB,0,08:36:15
