calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
21.65,4.96,113.51,1.34,0.0,0.0,0.0,7.39,14.64,34.3
0.66,0.0,0.0,0.0,968.216317868694,0.6189405587255404,-3.9541163534209174,0.0,1.16,15.84
0.63,0.0,0.0,0.0,4655.480555962451,0.7603169503197114,-66.62558247983824,0.0,8.63,19.65
8.52,0.0,0.0,0.0,1078.8198574948617,0.5997500991228099,-3.8934011072184953,0.0,1.31,26.16
0.57,0.0,0.0,0.0,5102.294554198389,0.7746205487240088,-68.21833772528655,0.0,2.56,24.2
1.15,0.0,0.0,0.0,924.96238271455,0.6032379840247402,-4.018631944056665,0.0,1.24,24.49
0.66,0.0,0.0,0.0,5184.127676739305,0.7758199037910702,-68.71645305949606,0.0,1.22,21.09
1.0,0.0,0.0,0.0,935.7554405264816,0.6063974909568608,-3.931488269342452,0.0,7.4,19.97
1.13,0.0,0.0,0.0,5862.383046145988,0.7652831494470625,-67.6120921941467,0.0,1.24,27.04
0.66,0.0,0.0,0.0,1133.156452445885,0.6117604492479856,-4.1883576969477385,0.0,2.16,19.53
1.0,0.0,0.0,0.0,4219.464620365202,0.7798195178041407,-68.71253253029651,0.0,1.22,27.03
0.73,0.0,0.0,0.0,1267.9231139910196,0.6022775896742151,-4.019495877053143,0.0,9.01,20.8
0.64,0.0,0.0,0.0,12777.942836203169,0.7761042930092185,-67.10099308431604,0.0,1.24,26.73
0.75,0.0,0.0,0.0,1806.3210606072576,0.5884183222327104,-4.031968424662033,0.0,8.34,23.0
0.43,0.0,0.0,0.0,20542.731790840084,0.7805479161334339,-67.72209046023976,0.0,1.26,27.63
2.15,0.0,0.0,0.0,1262.305399912678,0.612913573367697,-4.007464319244384,0.0,1.21,24.88
0.43,0.0,0.0,0.0,4269.171189779358,0.7485280824000118,-65.72531481193525,0.0,1.39,26.21
