CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
f142aa892f02,stupefied_wiles,0.00%,159MiB/1.907GiB,8.14%,1.78MB/35.8kB,2,0B/0B,0,11:09:27
a6f88df64cf8,youthful_noether,102.76%,168.1MiB/1.907GiB,8.60%,3.62MB/46.6kB,3,0B/0B,0,11:09:27
274dd69f7e97,naughty_dubinsky,305.24%,178.5MiB/1.907GiB,9.14%,4.14MB/49.2kB,4,0B/0B,0,11:09:27
efa5adbe895f,eager_roentgen,0.00%,188.6MiB/1.907GiB,9.66%,4.15MB/55.8kB,5,0B/0B,0,11:09:27
abe347fabb37,trusting_hopper,0.00%,179.4MiB/1.907GiB,9.19%,4.17MB/71.6kB,6,0B/0B,0,11:09:27
06dad856923e,sharp_easley,0.00%,179.3MiB/1.907GiB,9.18%,5.37MB/72.3kB,7,0B/0B,0,11:09:27
ce17f6760ffc,ecstatic_mclean,0.00%,191.2MiB/1.907GiB,9.79%,5.68MB/94.8kB,8,0B/0B,0,11:09:27
a479a9dbbd20,condescending_stonebraker,0.00%,180.8MiB/1.907GiB,9.26%,4.15MB/70.3kB,9,0B/0B,0,11:09:27
f142aa892f02,stupefied_wiles,98.10%,202.2MiB/1.907GiB,10.35%,7.32MB/86.3kB,2,0B/0B,0,11:10:41
a6f88df64cf8,youthful_noether,0.00%,206.4MiB/1.907GiB,10.57%,7.31MB/88.7kB,3,0B/1.06MB,0,11:10:41
274dd69f7e97,naughty_dubinsky,99.91%,220.1MiB/1.907GiB,11.27%,7.32MB/87.8kB,4,0B/16.4kB,0,11:10:41
efa5adbe895f,eager_roentgen,99.99%,227.5MiB/1.907GiB,11.65%,7.36MB/113kB,5,0B/909kB,0,11:10:41
abe347fabb37,trusting_hopper,102.52%,225.6MiB/1.907GiB,11.55%,7.35MB/116kB,6,0B/1.6MB,0,11:10:41
06dad856923e,sharp_easley,100.15%,229.2MiB/1.907GiB,11.74%,7.37MB/114kB,7,0B/1.11MB,0,11:10:41
ce17f6760ffc,ecstatic_mclean,0.00%,328.9MiB/1.907GiB,16.84%,7.36MB/1.35MB,8,0B/1.9MB,0,11:10:41
a479a9dbbd20,condescending_stonebraker,0.00%,319.7MiB/1.907GiB,16.37%,7.36MB/1.33MB,9,0B/2.17MB,0,11:10:41
