CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
dddd01835257,hungry_fermi,0.00%,156MiB/1.907GiB,7.99%,1.78MB/34.7kB,2,0B/0B,0,23:08:39
662076bb0c23,mystifying_hodgkin,75.81%,162.2MiB/1.907GiB,8.30%,1.79MB/30.6kB,3,0B/0B,0,23:08:39
3fb66f78d072,elegant_cori7,102.23%,174.5MiB/1.907GiB,8.93%,3.64MB/52kB,4,0B/0B,0,23:08:39
164a6ecfe2dd,eloquent_galileo,0.00%,169.4MiB/1.907GiB,8.67%,1.8MB/36.9kB,5,0B/0B,0,23:08:39
b6d24cf592c6,admiring_curie,0.00%,188.9MiB/1.907GiB,9.67%,4.15MB/52.8kB,6,0B/0B,0,23:08:39
c965f69f6abd,thirsty_varahamihira,0.00%,185.1MiB/1.907GiB,9.48%,4.17MB/65.7kB,7,0B/0B,0,23:08:39
d47b7666d2a7,distracted_spence,92.07%,186.8MiB/1.907GiB,9.56%,5.34MB/72.2kB,8,0B/0B,0,23:08:39
6ee0000597ea,heuristic_nobel,40.00%,195.9MiB/1.907GiB,10.03%,5.7MB/92.1kB,9,0B/0B,0,23:08:39
f7b341acd3d1,pedantic_clarke,0.00%,193.9MiB/1.907GiB,9.93%,5.73MB/93.7kB,10,0B/0B,0,23:08:39
9b3471e9fe27,pensive_williams,0.00%,195.4MiB/1.907GiB,10.01%,5.78MB/99.7kB,11,0B/0B,0,23:08:39
07914e718980,gracious_yalow,105.07%,208.6MiB/1.907GiB,10.68%,7.36MB/109kB,12,0B/0B,0,23:08:39
ef79093df492,stupefied_thompson,93.83%,213.7MiB/1.907GiB,10.94%,7.44MB/141kB,13,0B/0B,0,23:08:39
f7cb969bdb37,eager_goodall,96.81%,221MiB/1.907GiB,11.32%,7.36MB/127kB,14,0B/0B,0,23:08:39
3c48f0e6bfd2,xenodochial_mayer,100.51%,222.5MiB/1.907GiB,11.39%,7.33MB/113kB,15,0B/0B,0,23:08:39
f6fddd7cc5db,zen_zhukovsky,92.99%,227.9MiB/1.907GiB,11.67%,7.36MB/118kB,16,0B/426kB,0,23:08:39
4b529ff178e4,infallible_zhukovsky,0.00%,228MiB/1.907GiB,11.67%,7.37MB/110kB,17,0B/1.02MB,0,23:08:39
