calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
5.24,5.49,67.99,1.13,0.0,0.0,0.0,2.52,4.62,24.34
0.65,0.0,0.0,0.0,4240.25027781646,0.3701873990420279,-34.16863506726491,0.0,1.21,14.62
0.55,0.0,0.0,0.0,1247.319916729649,0.2845193999612205,-0.5396198542628459,0.0,1.26,17.49
0.92,0.0,0.0,0.0,3583.7396687832666,0.3660614203502623,-31.70130692305422,0.0,2.0,15.34
0.93,0.0,0.0,0.0,7428.602762967846,0.3683427911795598,-34.176150647881684,0.0,1.21,14.4
0.66,0.0,0.0,0.0,886.5138417322761,0.287118418484994,-0.5515025762246237,0.0,1.21,14.54
0.65,0.0,0.0,0.0,3947.971344082901,0.369323181942226,-31.47136775752608,0.0,1.31,16.46
0.87,0.0,0.0,0.0,5834.771350447089,0.3771726505571547,-35.16637218292357,0.0,1.24,15.12
1.09,0.0,0.0,0.0,2610.766599591752,0.28475541282925404,-0.5173463422291447,0.0,2.0,16.14
0.69,0.0,0.0,0.0,4195.564038429573,0.365644226929646,-31.39643846396529,0.0,1.25,14.81
0.64,0.0,0.0,0.0,3765.0200304926734,0.3768976582474508,-35.2976474590813,0.0,1.31,14.87
0.54,0.0,0.0,0.0,775.4334829240355,0.2831633372590539,-0.524412650494321,0.0,1.21,14.24
0.47,0.0,0.0,0.0,4344.838467619164,0.382224800042492,-32.41662787690797,0.0,1.33,14.41
0.71,0.0,0.0,0.0,6073.586868709473,0.3712987676731519,-34.480467765183214,0.0,1.2,14.4
0.62,0.0,0.0,0.0,745.9301004433511,0.28490073018221895,-0.4737962895168366,0.0,1.25,14.88
0.74,0.0,0.0,0.0,12280.09330604964,0.3757913856692607,-32.373809455934605,0.0,1.31,14.4
0.59,0.0,0.0,0.0,5878.48593670116,0.3666710383566077,-34.09321129211405,0.0,1.24,14.71
