calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
4.96,4.65,60.9,0.97,0.0,0.0,0.0,2.71,4.55,20.81
0.61,0.0,0.0,0.0,2960.160999956356,0.336539635193663,-31.724881826205326,0.0,1.48,14.33
0.63,0.0,0.0,0.0,624.2832380665059,0.26075150669612474,-0.2719888341910257,0.0,1.44,15.16
0.68,0.0,0.0,0.0,3641.072272158506,0.3413274307575986,-28.92623993478499,0.0,1.39,15.98
0.64,0.0,0.0,0.0,2768.50436199523,0.33708302953900104,-30.565038306462046,0.0,1.19,14.44
0.73,0.0,0.0,0.0,963.0096494464068,0.2595234476504255,-0.30607297085630414,0.0,1.23,14.72
0.6,0.0,0.0,0.0,3374.505228631613,0.33817002901771814,-28.67073736428785,0.0,1.27,15.42
0.77,0.0,0.0,0.0,9135.86156782121,0.33645196179929726,-32.127817514105104,0.0,1.38,15.61
0.61,0.0,0.0,0.0,641.003082620749,0.257145620601989,-0.26994715793674895,0.0,1.29,14.7
0.5,0.0,0.0,0.0,2984.3060738856275,0.33033511328681386,-27.792312966882353,0.0,1.23,14.66
0.58,0.0,0.0,0.0,3684.356937966246,0.3397686811129169,-32.20420129614833,0.0,1.26,14.53
0.48,0.0,0.0,0.0,719.8921165944591,0.2609526586101908,-0.27537059727483704,0.0,1.22,14.45
0.65,0.0,0.0,0.0,4544.875477229336,0.3387383105652704,-29.450739194259764,0.0,1.23,14.77
0.48,0.0,0.0,0.0,4752.186334723193,0.33106651986865915,-31.28190711071121,0.0,1.22,14.44
0.43,0.0,0.0,0.0,1363.197334331741,0.2670998997922577,-0.32375503391616434,0.0,1.33,14.53
0.47,0.0,0.0,0.0,3558.1075589821166,0.33123536463576675,-28.503522275447967,0.0,1.41,14.6
0.47,0.0,0.0,0.0,3306.51079344141,0.3412334382358144,-31.330433882959895,0.0,1.24,15.64
