CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
3cf30574e5b2,wonderful_nightingale,100.23%,206.8MiB/1.907GiB,10.59%,5.94MB/77.7kB,20,0B/0B,0,09:40:00
0d1d0a61ae8a,cranky_cray,99.66%,194MiB/1.907GiB,9.93%,5.94MB/70.4kB,21,0B/0B,0,09:40:00
3cf30574e5b2,wonderful_nightingale,86.19%,211.5MiB/1.907GiB,10.83%,9.09MB/110kB,20,0B/0B,0,09:40:09
0d1d0a61ae8a,cranky_cray,100.08%,202.1MiB/1.907GiB,10.35%,9.12MB/117kB,21,0B/0B,0,09:40:09
3cf30574e5b2,wonderful_nightingale,100.06%,233.1MiB/1.907GiB,11.94%,9.12MB/115kB,20,0B/0B,0,09:40:18
0d1d0a61ae8a,cranky_cray,100.11%,211.2MiB/1.907GiB,10.82%,9.12MB/118kB,21,0B/0B,0,09:40:18
3cf30574e5b2,wonderful_nightingale,100.14%,240.5MiB/1.907GiB,12.31%,9.12MB/118kB,20,0B/0B,0,09:40:28
0d1d0a61ae8a,cranky_cray,99.27%,238.2MiB/1.907GiB,12.19%,9.12MB/124kB,21,0B/229kB,0,09:40:28
