CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
c5a62d5c3b78,wizardly_stonebraker,53.93%,188.6MiB/1.907GiB,9.65%,4.24MB/69.8kB,2,0B/0B,0,20:21:14
3fa7a04d9106,tender_wing,98.22%,190.6MiB/1.907GiB,9.76%,5.99MB/97.9kB,3,0B/0B,0,20:21:14
7c9994d2e0d9,heuristic_mcnulty,0.00%,194.2MiB/1.907GiB,9.94%,7.74MB/115kB,4,0B/0B,0,20:21:14
8db8dcbf5438,romantic_golick,75.45%,210.8MiB/1.907GiB,10.80%,7.81MB/142kB,5,0B/106kB,0,20:21:14
29bb180eab4d,affectionate_goldberg,0.00%,211.9MiB/1.907GiB,10.85%,7.77MB/99kB,6,0B/106kB,0,20:21:14
580f80391058,dazzling_wozniak,0.00%,210.1MiB/1.907GiB,10.76%,7.75MB/110kB,7,0B/106kB,0,20:21:14
7792bd9fb60b,objective_joliot,99.81%,231.4MiB/1.907GiB,11.85%,7.79MB/115kB,8,0B/123kB,0,20:21:14
2f105d9cc447,friendly_murdock,101.06%,238.6MiB/1.907GiB,12.22%,7.79MB/118kB,9,0B/221kB,0,20:21:14
c5a62d5c3b78,wizardly_stonebraker,99.45%,253.8MiB/1.907GiB,12.99%,7.78MB/136kB,2,0B/1.01MB,0,20:22:24
3fa7a04d9106,tender_wing,78.75%,254.6MiB/1.907GiB,13.03%,7.8MB/153kB,3,0B/1.21MB,0,20:22:24
7c9994d2e0d9,heuristic_mcnulty,0.00%,258.8MiB/1.907GiB,13.25%,7.78MB/223kB,4,0B/1.21MB,0,20:22:24
8db8dcbf5438,romantic_golick,5.34%,264.2MiB/1.907GiB,13.53%,7.82MB/247kB,5,0B/1.21MB,0,20:22:24
29bb180eab4d,affectionate_goldberg,0.00%,265.3MiB/1.907GiB,13.58%,7.79MB/202kB,6,0B/1.21MB,0,20:22:24
580f80391058,dazzling_wozniak,0.00%,264.3MiB/1.907GiB,13.53%,7.77MB/214kB,7,0B/1.21MB,0,20:22:24
7792bd9fb60b,objective_joliot,0.00%,275.7MiB/1.907GiB,14.11%,7.8MB/216kB,8,0B/1.21MB,0,20:22:24
2f105d9cc447,friendly_murdock,0.00%,267.6MiB/1.907GiB,13.70%,7.8MB/218kB,9,0B/1.21MB,0,20:22:24
