calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
25.23,4.65,137.58,1.16,0.0,0.0,0.0,3.46,7.81,46.81
10.21,0.0,0.0,0.0,1087.6576593676946,0.5545728945304607,-3.4566500619949876,0.0,1.22,41.83
6.28,0.0,0.0,0.0,4293.561773882378,0.7369146892652112,-65.17776707950499,0.0,1.24,25.3
1.23,0.0,0.0,0.0,2131.9694085886817,0.5775879419094263,-3.639479303561142,0.0,1.33,20.15
0.58,0.0,0.0,0.0,4969.437442168058,0.7442106957528374,-65.71790047859386,0.0,1.22,33.04
0.58,0.0,0.0,0.0,995.3996325119872,0.5630327685743668,-3.637987634522201,0.0,1.19,27.02
1.27,0.0,0.0,0.0,3971.7759958921697,0.7344357470959203,-63.891978579028034,0.0,1.22,32.54
6.43,0.0,0.0,0.0,1529.4091267113115,0.5609191388136548,-3.51757896331795,0.0,1.33,21.44
0.59,0.0,0.0,0.0,5707.3181200038225,0.7231462238337157,-63.94790438393062,0.0,1.64,25.09
4.84,0.0,0.0,0.0,2424.296161647121,0.5919305658510804,-3.6994263079299743,0.0,1.25,27.68
17.83,0.0,0.0,0.0,5094.636372579301,0.7167443545530676,-62.63750252034177,0.0,1.29,32.0
1.09,0.0,0.0,0.0,1722.672748349367,0.5767737603656425,-3.83713696707594,0.0,1.22,19.49
0.4,0.0,0.0,0.0,7435.580749926857,0.7334996810194364,-63.342485683920856,0.0,1.75,26.06
7.86,0.0,0.0,0.0,2807.8850996272545,0.5511435021020865,-3.4856722574742767,0.0,1.24,16.67
0.43,0.0,0.0,0.0,27659.172451775783,0.724259017632973,-63.96933137234711,0.0,1.83,25.03
0.43,0.0,0.0,0.0,1495.513131522482,0.5702518572560801,-3.6169572129820704,0.0,1.45,24.22
1.08,0.0,0.0,0.0,5285.095671548121,0.7375201298393244,-62.96486168030871,0.0,1.23,18.96
