calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
13.3,4.69,96.27,1.08,0.0,0.0,0.0,11.15,9.46,27.2
6.33,0.0,0.0,0.0,1422.623788689516,0.5788074984415704,-3.610953516965539,0.0,1.24,18.6
0.58,0.0,0.0,0.0,8299.162080942231,0.7478242138509112,-65.93409585881462,0.0,6.83,21.55
4.35,0.0,0.0,0.0,3664.847841461137,0.580339808752486,-3.7730475355447304,0.0,1.22,19.65
0.95,0.0,0.0,0.0,5861.163218217664,0.7474306012333115,-65.13022112429793,0.0,1.63,18.28
0.58,0.0,0.0,0.0,1208.396766196488,0.5593869718928961,-3.7052448512951335,0.0,1.24,18.26
2.7,0.0,0.0,0.0,4505.625184552275,0.7381137185436056,-64.96844861221693,0.0,6.15,19.7
0.59,0.0,0.0,0.0,1664.322216896098,0.5948364730200244,-3.787304250644501,0.0,1.31,18.66
4.1,0.0,0.0,0.0,6285.066376492722,0.7391692710693697,-63.4969496823817,0.0,6.5,21.39
0.53,0.0,0.0,0.0,1538.0609156112373,0.5878021401660687,-3.6961163364973952,0.0,5.82,22.37
4.9,0.0,0.0,0.0,4566.5533827025565,0.7577404588950968,-65.57507900045853,0.0,1.37,17.69
0.73,0.0,0.0,0.0,1119.5147100697886,0.5778041834936891,-3.697128807102433,0.0,1.23,18.19
0.43,0.0,0.0,0.0,5178.08110293428,0.7487188435159889,-65.37729637864409,0.0,1.34,17.96
0.44,0.0,0.0,0.0,1037.120424994069,0.5825835146332802,-3.6983191703564193,0.0,1.28,16.36
2.5,0.0,0.0,0.0,7679.107086161316,0.7287386854563278,-63.629249795143394,0.0,2.19,18.73
2.17,0.0,0.0,0.0,1393.2037367518226,0.5853140873333886,-3.685285900005187,0.0,1.22,16.54
0.44,0.0,0.0,0.0,8452.339241137282,0.7500363519797789,-64.63963824100439,0.0,1.27,19.67
