CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
eb054080480a,vigilant_spence,0.00%,158.6MiB/1.907GiB,8.12%,962kB/25.5kB,2,0B/0B,0,21:37:51
2924670e8f80,blissful_minsky,80.47%,141.9MiB/1.907GiB,7.26%,1.76MB/38.6kB,3,0B/0B,0,21:37:51
2d07a3b17d77,relaxed_keldysh,68.89%,168.3MiB/1.907GiB,8.62%,3.63MB/53.1kB,4,0B/0B,0,21:37:51
5c864633bb0b,priceless_clarke,107.99%,170.5MiB/1.907GiB,8.73%,3.62MB/46.2kB,5,0B/0B,0,21:37:51
51a45a39bdbf,elegant_joliot,88.28%,187.8MiB/1.907GiB,9.62%,4.17MB/75.3kB,6,0B/0B,0,21:37:51
5171e9a26956,heuristic_brattain,0.00%,189MiB/1.907GiB,9.68%,5.67MB/101kB,7,0B/0B,0,21:37:51
847fe5644dc2,fervent_proskuriakova,0.00%,189.8MiB/1.907GiB,9.72%,5.67MB/98.4kB,8,0B/0B,0,21:37:51
f36069f42614,admiring_hermann,0.19%,194.9MiB/1.907GiB,9.98%,7.29MB/109kB,9,0B/0B,0,21:37:51
eb054080480a,vigilant_spence,45.03%,210.3MiB/1.907GiB,10.77%,7.38MB/141kB,2,0B/795kB,0,21:40:27
2924670e8f80,blissful_minsky,0.00%,209.7MiB/1.907GiB,10.74%,7.37MB/129kB,3,0B/1.06MB,0,21:40:27
2d07a3b17d77,relaxed_keldysh,100.28%,217.2MiB/1.907GiB,11.12%,7.34MB/126kB,4,0B/1.08MB,0,21:40:27
5c864633bb0b,priceless_clarke,101.32%,229.8MiB/1.907GiB,11.77%,7.33MB/121kB,5,0B/1.7MB,0,21:40:27
51a45a39bdbf,elegant_joliot,102.37%,230.6MiB/1.907GiB,11.81%,7.36MB/136kB,6,0B/2.1MB,0,21:40:27
5171e9a26956,heuristic_brattain,103.95%,221.7MiB/1.907GiB,11.35%,7.33MB/129kB,7,0B/1.77MB,0,21:40:27
847fe5644dc2,fervent_proskuriakova,66.50%,230.4MiB/1.907GiB,11.80%,7.34MB/134kB,8,0B/1.9MB,0,21:40:27
f36069f42614,admiring_hermann,0.00%,281.7MiB/1.907GiB,14.42%,7.33MB/135kB,9,0B/2.17MB,0,21:40:27
eb054080480a,vigilant_spence,31.92%,16.66MiB/1.907GiB,0.85%,7.4MB/1.34MB,2,0B/1.9MB,0,21:41:37
2924670e8f80,blissful_minsky,0.00%,327.4MiB/1.907GiB,16.76%,7.39MB/1.34MB,3,0B/2.17MB,0,21:41:37
2d07a3b17d77,relaxed_keldysh,0.00%,322MiB/1.907GiB,16.48%,7.36MB/1.31MB,4,0B/2.17MB,0,21:41:37
5c864633bb0b,priceless_clarke,0.00%,325.7MiB/1.907GiB,16.68%,7.34MB/1.31MB,5,0B/2.7MB,0,21:41:37
51a45a39bdbf,elegant_joliot,0.00%,331.3MiB/1.907GiB,16.96%,7.39MB/1.42MB,6,0B/2.7MB,0,21:41:37
5171e9a26956,heuristic_brattain,0.00%,323.3MiB/1.907GiB,16.56%,7.37MB/1.36MB,7,0B/2.17MB,0,21:41:37
847fe5644dc2,fervent_proskuriakova,0.00%,324MiB/1.907GiB,16.59%,7.36MB/1.5MB,8,0B/1.9MB,0,21:41:37
f36069f42614,admiring_hermann,0.00%,322.7MiB/1.907GiB,16.52%,7.35MB/1.31MB,9,0B/2.17MB,0,21:41:37
