CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
6202847cfba7,epic_lovelace,17.74%,180.9MiB/1.907GiB,9.26%,4.22MB/53.9kB,2,0B/0B,0,19:45:46
c78d5fdc0f9c,frosty_tesla,0.70%,184.3MiB/1.907GiB,9.44%,4.24MB/62.6kB,3,0B/0B,0,19:45:46
d55607c33f0b,vigilant_allen,102.65%,197.7MiB/1.907GiB,10.12%,5.96MB/83.3kB,4,0B/0B,0,19:45:46
7afcd5237d13,admiring_jones,35.82%,201.2MiB/1.907GiB,10.30%,7.82MB/129kB,5,0B/0B,0,19:45:46
bdf134b4ce5e,nifty_hermann,0.00%,205.8MiB/1.907GiB,10.53%,7.77MB/108kB,6,0B/32.8kB,0,19:45:46
540669b307bb,nervous_bardeen,0.00%,213.6MiB/1.907GiB,10.94%,7.83MB/132kB,7,0B/106kB,0,19:45:46
4b392376354c,wizardly_einstein,95.82%,220.4MiB/1.907GiB,11.28%,7.78MB/123kB,8,0B/123kB,0,19:45:46
a308dd52d354,lucid_booth,100.45%,237.6MiB/1.907GiB,12.17%,7.78MB/131kB,9,0B/221kB,0,19:45:46
6202847cfba7,epic_lovelace,99.45%,248.4MiB/1.907GiB,12.72%,7.76MB/110kB,2,0B/1.21MB,0,19:46:53
c78d5fdc0f9c,frosty_tesla,76.95%,264.6MiB/1.907GiB,13.55%,7.8MB/226kB,3,0B/1.21MB,0,19:46:53
d55607c33f0b,vigilant_allen,0.00%,268.5MiB/1.907GiB,13.75%,7.82MB/212kB,4,0B/1.21MB,0,19:46:53
7afcd5237d13,admiring_jones,0.00%,263MiB/1.907GiB,13.46%,7.83MB/234kB,5,0B/1.21MB,0,19:46:53
bdf134b4ce5e,nifty_hermann,0.00%,262.7MiB/1.907GiB,13.45%,7.79MB/210kB,6,0B/1.21MB,0,19:46:53
540669b307bb,nervous_bardeen,0.03%,267.7MiB/1.907GiB,13.71%,7.84MB/233kB,7,0B/1.21MB,0,19:46:53
4b392376354c,wizardly_einstein,0.00%,263MiB/1.907GiB,13.47%,7.79MB/223kB,8,0B/1.21MB,0,19:46:53
a308dd52d354,lucid_booth,0.00%,259.6MiB/1.907GiB,13.29%,7.79MB/236kB,9,0B/1.21MB,0,19:46:53
