calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
10.09,4.7,133.15,1.56,0.0,0.0,0.0,17.71,6.44,33.96
0.58,0.0,0.0,0.0,7085.817067965086,0.2119413675671515,-19.16223109997587,0.0,3.19,27.47
3.83,0.0,0.0,0.0,3672.906874225737,0.21568294352656808,-20.59688787475516,0.0,1.23,19.65
3.6,0.0,0.0,0.0,915.654113964084,0.17123870699999297,0.4556045443803548,0.0,1.24,21.39
3.85,0.0,0.0,0.0,3163.6578260513515,0.21279941309754455,-17.480017069780708,0.0,1.24,22.78
3.89,0.0,0.0,0.0,5591.543089872671,0.2189827734271018,-19.990802990101574,0.0,1.21,19.93
0.57,0.0,0.0,0.0,6200.718053531219,0.2085072525511507,-19.533156090563185,0.0,1.41,27.55
0.53,0.0,0.0,0.0,867.4557883687836,0.17111195838064655,0.4235813862289002,0.0,1.71,27.84
0.57,0.0,0.0,0.0,2410.931911519971,0.21497158208587208,-17.68753568617701,0.0,3.44,28.1
1.78,0.0,0.0,0.0,2875.799463985211,0.21443916829875545,-19.27167270934164,0.0,3.32,28.08
0.79,0.0,0.0,0.0,3009.509422985386,0.2172715506514636,-20.80096388620374,0.0,1.21,25.29
0.45,0.0,0.0,0.0,456.146882220733,0.17790444287120544,0.44726822697545543,0.0,1.22,19.68
0.43,0.0,0.0,0.0,3162.7964893691556,0.21258770893542997,-17.397748997928144,0.0,3.32,26.52
1.27,0.0,0.0,0.0,2980.730338150148,0.2117563618327193,-19.6687454197298,0.0,3.18,24.62
1.37,0.0,0.0,0.0,30960.399042722365,0.21210484230413973,-19.88542855164859,0.0,2.15,25.53
3.6,0.0,0.0,0.0,545.6008759483859,0.17424841222739287,0.41915428246286246,0.0,1.34,24.4
3.02,0.0,0.0,0.0,3130.748608664332,0.2194040741294708,-18.41654762872966,0.0,1.24,19.89
