calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
15.11,4.29,295.58,1.82,0.0,0.0,0.0,6.43,9.88,46.49
1.18,0.0,0.0,0.0,1485.8344272240367,0.028437091266078796,-1.823112717637939,0.0,1.22,41.18
0.64,0.0,0.0,0.0,872.7840198576542,0.027576860836861432,-1.7305256371001918,0.0,1.65,32.15
0.63,0.0,0.0,0.0,929.70002940029,0.07419683642110945,-0.1577662199065859,0.0,1.13,30.56
1.0,0.0,0.0,0.0,1191.3225694458758,0.02820942236045988,-1.4661600499410803,0.0,4.33,28.27
0.58,0.0,0.0,0.0,1348.08371953785,0.028688732989559824,-1.8289976737207687,0.0,1.79,21.12
2.89,0.0,0.0,0.0,1761.9190727152804,0.02731592134321098,-1.785873226712234,0.0,1.11,27.69
2.98,0.0,0.0,0.0,500.7279690858264,0.07376144680354567,-0.1542530699607476,0.0,4.14,27.73
2.01,0.0,0.0,0.0,1973.4596375354447,0.02847719116651427,-1.5105901671344104,0.0,1.75,23.24
1.16,0.0,0.0,0.0,1266.1045288973826,0.028734560053843262,-1.8524995619319156,0.0,1.7,39.93
1.09,0.0,0.0,0.0,4690.798169755233,0.026865800916578295,-1.7167661142230886,0.0,4.56,28.28
0.7,0.0,0.0,0.0,531.2732433175892,0.0737905640337274,-0.15735586390604195,0.0,1.7,32.16
2.73,0.0,0.0,0.0,2377.836053408873,0.028621133276351757,-1.478365758657647,0.0,4.61,28.35
1.23,0.0,0.0,0.0,966.5041463058296,0.02857554717715099,-1.820570882274868,0.0,6.04,29.42
2.79,0.0,0.0,0.0,1379.1587053582878,0.027462568525501583,-1.687338406604733,0.0,3.64,30.98
0.57,0.0,0.0,0.0,1434.9077778879746,0.07552009583982242,-0.15923153348020125,0.0,1.58,31.67
0.65,0.0,0.0,0.0,1432.4117972823692,0.02860286189945918,-1.5049229479427066,0.0,1.86,23.06
