CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
356fef56338c,mystifying_northcutt,100.08%,182.2MiB/1.907GiB,9.33%,3.64MB/59.2kB,2,0B/0B,0,23:31:01
09ee24dab557,vigorous_jackson9,99.29%,193.9MiB/1.907GiB,9.93%,5.9MB/77.4kB,3,0B/0B,0,23:31:01
dfdd12d5c374,practical_agnesi,0.00%,189.3MiB/1.907GiB,9.69%,6.15MB/84.8kB,4,0B/0B,0,23:31:01
998be22184e5,objective_feynman,19.48%,213.6MiB/1.907GiB,10.94%,7.69MB/84.8kB,5,0B/0B,0,23:31:01
7c5faa4932e2,frosty_elion,0.00%,200.5MiB/1.907GiB,10.27%,7.77MB/95.9kB,6,0B/0B,0,23:31:01
acad1a367450,confident_easley,59.81%,207.9MiB/1.907GiB,10.64%,7.83MB/117kB,7,0B/0B,0,23:31:01
9b63b18f1323,friendly_engelbart,0.00%,214.1MiB/1.907GiB,10.96%,7.77MB/106kB,8,0B/0B,0,23:31:01
bb4ea6edfc1b,flamboyant_hypatia,98.99%,214.3MiB/1.907GiB,10.97%,7.79MB/143kB,9,0B/16.4kB,0,23:31:01
356fef56338c,mystifying_northcutt,99.57%,245.7MiB/1.907GiB,12.58%,7.77MB/110kB,2,0B/1.01MB,0,23:32:14
09ee24dab557,vigorous_jackson9,108.48%,246.1MiB/1.907GiB,12.60%,7.81MB/116kB,3,0B/1.11MB,0,23:32:14
dfdd12d5c374,practical_agnesi,264.02%,249.7MiB/1.907GiB,12.79%,7.81MB/116kB,4,0B/1.16MB,0,23:32:14
998be22184e5,objective_feynman,0.00%,256.5MiB/1.907GiB,13.13%,7.77MB/193kB,5,0B/1.27MB,0,23:32:14
7c5faa4932e2,frosty_elion,0.00%,265.6MiB/1.907GiB,13.60%,7.82MB/203kB,6,0B/1.21MB,0,23:32:14
acad1a367450,confident_easley,0.00%,260.6MiB/1.907GiB,13.34%,7.85MB/221kB,7,0B/1.11MB,0,23:32:14
9b63b18f1323,friendly_engelbart,0.03%,268.3MiB/1.907GiB,13.74%,7.78MB/208kB,8,0B/1.11MB,0,23:32:14
bb4ea6edfc1b,flamboyant_hypatia,0.00%,256.4MiB/1.907GiB,13.13%,7.8MB/244kB,9,0B/1.11MB,0,23:32:14
