calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
7.14,5.44,89.09,1.1,0.0,0.0,0.0,11.21,6.74,28.69
0.7,0.0,0.0,0.0,3596.7302810513866,0.2283095618368287,-21.01187401213883,0.0,3.4,22.78
0.72,0.0,0.0,0.0,3413.4506262741083,0.2209552706275742,-20.90769474377316,0.0,1.29,17.72
0.74,0.0,0.0,0.0,740.895327614726,0.1781599693749988,0.40565884721301126,0.0,1.22,21.27
0.61,0.0,0.0,0.0,2735.73584854299,0.2239527556134728,-19.134339831374056,0.0,1.21,20.23
0.58,0.0,0.0,0.0,2378.756953358359,0.22613532619114976,-20.62195030371605,0.0,1.22,21.27
0.66,0.0,0.0,0.0,3144.668841952528,0.2166608208078425,-20.730629342360697,0.0,1.33,20.56
2.15,0.0,0.0,0.0,515.3745389131072,0.1765264747387155,0.3917547664754738,0.0,2.92,22.73
1.76,0.0,0.0,0.0,3632.005716355353,0.21907820183995633,-18.59753714660462,0.0,3.47,20.37
0.5,0.0,0.0,0.0,2751.1039292137343,0.2197505666055961,-19.991878289094707,0.0,3.42,20.5
0.43,0.0,0.0,0.0,2739.2661300809427,0.21542548296290215,-20.193569698476036,0.0,1.22,21.39
0.49,0.0,0.0,0.0,830.9629473678065,0.17499615334459034,0.4169973657631448,0.0,3.5,20.49
1.75,0.0,0.0,0.0,2712.3040860330684,0.22165733055984763,-18.330972043019717,0.0,1.84,20.28
0.52,0.0,0.0,0.0,2638.866671690635,0.21568317774780552,-19.396078273219523,0.0,3.72,22.43
0.64,0.0,0.0,0.0,2561.630044324551,0.2181122568495934,-20.414408415594412,0.0,3.5,20.68
0.46,0.0,0.0,0.0,543.4665033907747,0.17808428569545895,0.4021694708910219,0.0,1.22,20.39
0.45,0.0,0.0,0.0,3595.144031250043,0.22049957870716333,-18.47339691624996,0.0,2.49,19.29
