CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
ac7df4df4ef0,priceless_shannon,100.00%,189.5MiB/1.907GiB,9.70%,5.91MB/53.2kB,38,0B/0B,0,09:47:14
457266af7abe,hungry_chatterjee,90.03%,192.9MiB/1.907GiB,9.87%,5.95MB/76.9kB,39,0B/0B,0,09:47:14
ac7df4df4ef0,priceless_shannon,67.46%,196.9MiB/1.907GiB,10.08%,9.06MB/99.2kB,38,0B/0B,0,09:47:24
457266af7abe,hungry_chatterjee,100.10%,200.1MiB/1.907GiB,10.25%,9.13MB/122kB,39,0B/0B,0,09:47:24
ac7df4df4ef0,priceless_shannon,100.09%,216.4MiB/1.907GiB,11.08%,9.09MB/103kB,38,0B/0B,0,09:47:33
457266af7abe,hungry_chatterjee,99.70%,210.6MiB/1.907GiB,10.79%,9.13MB/124kB,39,0B/0B,0,09:47:33
ac7df4df4ef0,priceless_shannon,99.64%,223.3MiB/1.907GiB,11.43%,9.09MB/106kB,38,0B/0B,0,09:47:42
457266af7abe,hungry_chatterjee,100.05%,236MiB/1.907GiB,12.08%,9.13MB/128kB,39,0B/131kB,0,09:47:42
