calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
5.41,4.74,75.89,1.0,0.0,0.0,0.0,3.24,11.65,25.14
0.74,0.0,0.0,0.0,5322.8499810174835,0.35752940243824494,-33.21314929160442,0.0,1.95,17.94
0.6,0.0,0.0,0.0,999.507538715984,0.27805498607420404,-0.4699060278583369,0.0,1.21,18.36
0.63,0.0,0.0,0.0,3224.2559128416324,0.3469705370492944,-29.464857192161254,0.0,1.23,14.99
0.72,0.0,0.0,0.0,6377.666976198381,0.3613793582059484,-32.79377660425898,0.0,2.58,15.64
0.61,0.0,0.0,0.0,918.788407833756,0.275385477681683,-0.432312231588746,0.0,1.23,15.88
0.61,0.0,0.0,0.0,3985.3928815347303,0.3560091519193227,-30.391901613266008,0.0,8.95,20.33
0.72,0.0,0.0,0.0,4856.890423108223,0.3630295396598001,-33.525633371929345,0.0,8.58,15.49
0.8,0.0,0.0,0.0,757.6849913442932,0.271484571311534,-0.4263523527038855,0.0,8.93,15.47
0.51,0.0,0.0,0.0,3397.570501657008,0.3489430852524395,-29.406917723990873,0.0,1.96,14.69
0.46,0.0,0.0,0.0,3598.086917290361,0.3638508733345453,-34.11839753684682,0.0,8.91,15.53
0.48,0.0,0.0,0.0,952.4574811728602,0.2690256207196204,-0.3687356687409975,0.0,1.23,14.87
0.43,0.0,0.0,0.0,3723.091309204616,0.3536151134063606,-30.68351816125005,0.0,8.22,15.56
0.49,0.0,0.0,0.0,3436.2924652773886,0.35629319712148166,-33.64252325533915,0.0,1.23,14.75
0.47,0.0,0.0,0.0,836.2599574565554,0.2745628482634248,-0.4380323494166385,0.0,1.22,14.42
0.46,0.0,0.0,0.0,3856.188267756505,0.3496939265714362,-29.68514150046204,0.0,3.57,15.82
0.45,0.0,0.0,0.0,3743.993670809023,0.3547585285613156,-32.834838612341294,0.0,4.84,20.15
