CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
c563c8501be4,heuristic_fermat,91.05%,160.1MiB/1.907GiB,8.20%,316kB/11.4kB,2,0B/0B,0,09:19:32
40fd6b472d3f,jovial_franklin,104.31%,180.5MiB/1.907GiB,9.24%,3.67MB/66.9kB,3,0B/0B,0,09:19:32
1967ec19e0fd,jovial_almeida,98.40%,183.2MiB/1.907GiB,9.38%,5.43MB/61.6kB,4,0B/0B,0,09:19:32
3e5c83ac8828,jovial_golick,0.00%,195.4MiB/1.907GiB,10.01%,5.68MB/79.9kB,5,0B/0B,0,09:19:32
d6d8719eb455,stoic_meninsky,102.64%,188.4MiB/1.907GiB,9.65%,5.45MB/72.9kB,6,0B/0B,0,09:19:32
4e93736c324f,eloquent_jones,103.16%,196.1MiB/1.907GiB,10.04%,5.68MB/93.7kB,7,0B/0B,0,09:19:32
4444a3b4c702,friendly_galileo,0.00%,204.7MiB/1.907GiB,10.48%,7.35MB/101kB,8,0B/0B,0,09:19:32
2d19045dd23e,competent_ardinghelli,83.10%,205.7MiB/1.907GiB,10.53%,7.36MB/108kB,9,0B/0B,0,09:19:32
c563c8501be4,heuristic_fermat,0.00%,206.9MiB/1.907GiB,10.59%,7.31MB/71.2kB,2,0B/1.06MB,0,09:21:38
40fd6b472d3f,jovial_franklin,98.55%,223.4MiB/1.907GiB,11.44%,7.38MB/138kB,3,0B/16.4kB,0,09:21:38
1967ec19e0fd,jovial_almeida,95.39%,226.7MiB/1.907GiB,11.61%,7.33MB/97.2kB,4,0B/1.15MB,0,09:21:38
3e5c83ac8828,jovial_golick,0.00%,227.6MiB/1.907GiB,11.65%,7.34MB/101kB,5,0B/2.17MB,0,09:21:38
d6d8719eb455,stoic_meninsky,0.00%,225.8MiB/1.907GiB,11.56%,7.35MB/123kB,6,0B/2.17MB,0,09:21:38
4e93736c324f,eloquent_jones,104.27%,240.4MiB/1.907GiB,12.31%,7.35MB/116kB,7,0B/2.17MB,0,09:21:38
4444a3b4c702,friendly_galileo,28.91%,330.4MiB/1.907GiB,16.91%,7.37MB/1.29MB,8,0B/2.17MB,0,09:21:38
2d19045dd23e,competent_ardinghelli,0.00%,327.6MiB/1.907GiB,16.77%,7.38MB/1.3MB,9,0B/1.91MB,0,09:21:38
