0.011082285292857458,0.009282061669493592,0.41076676985015587,0.011173912259406723,0.010095630749126413,0.009899657893959682,0.3980705934250782,0.011061044399688387
0.009960928265760038,0.01033104881992514,0.174223098479892,0.011940712213431385,0.010622526250644835,0.009330146682425055,0.16988897311717577,0.012622331328769403
0.01021061454717989,0.010274466634108801,0.17205851122485494,0.011469996043237996,0.010028921644384162,0.009989163802063591,0.1662503225111222,0.011412056207308004
0.009663984306906636,0.009251273597933228,0.18638253438272082,0.012180059649669997,0.00997708171528062,0.00942019409580594,0.191148844035814,0.011270712911271753
0.00967933887169123,0.009724635049241693,0.18628704987777106,0.012068473449373406,0.010644222710491398,0.010058916062440769,0.19680368889486155,0.01158805290719424
0.010503017901682517,0.009760612642228085,0.21673428334056452,0.010764572801138362,0.009995305007900348,0.009660810607890324,0.20474549584358914,0.011110260630243578
0.010844011797165116,0.010648108168666333,0.15248694340469746,0.011649090743039782,0.010701728886768421,0.010607872308817901,0.1510728087749127,0.011666060473868648
0.009763200781418768,0.010268220873312467,0.12793001803602047,0.011700556884408088,0.010503304552035814,0.009338026150655954,0.14135997684652665,0.012184985760064734
0.01033105308003676,0.009968857167724509,0.27793088423233003,0.010929357538019034,0.010362912039373815,0.010305951733843405,0.28907384009024795,0.011278760105444263
0.010194920740553691,0.010280870837109737,0.21479905989194417,0.01122546623616503,0.010070496178759568,0.009007218650474618,0.23160537987135338,0.01142747163783132
