0.0013633573351514716,-0.0016193201766874221,-3.9625666734815095,0.009380218289814501,0.001398620937113626,-0.00031043991481771727,-3.727921553969317,0.010105711978173004
-0.005500251737170059,-0.00022855687032352634,0.07288972616379064,0.003318083391037674,-0.00012385057274966194,-4.7587812650906613e-5,0.21833445100769344,0.004558699499278451
-0.000719796038468834,-0.0010314356564402605,0.07310017800936353,0.001385708276554709,-0.0003816753068768275,-0.001823354442814784,0.25319614784842126,0.002074146041034397
-3.919339654379073e-6,-0.001766892668997988,-0.3001605940088119,0.001049964302319073,-0.00045888753306244645,-0.004986195815201544,-0.1168480707575823,6.0291691919678314e-5
-0.00027242884491340824,-6.835866986820704e-5,-0.04024735754851694,0.002493421580676558,-0.0001806187085384714,-0.0004945255787549563,-0.0669554913403112,0.001097495588946229
-0.0010337422502164628,-0.00038062124500237715,-0.3152424757153991,-0.0021876369089539605,-5.535170105974707e-5,-0.0015748254282588192,-0.32667428532210385,-0.0013061084081600338
-8.82538167457092e-5,-0.00017341052248287525,0.2531944244184373,0.0024455152525357793,-0.0030989592399262023,-5.774985042661385e-5,0.1263139122406557,0.0017597839248402192
-0.0029122195327955236,-0.002379752519405365,0.2899565562755908,0.003287024712976372,-0.002911035734571188,-0.0001335473518913055,0.23734230713826399,-0.0059279204404663055
-0.0028659123339125347,-3.6246027264486e-5,-0.9231552255736921,0.0006378769312872512,-0.0008134991242456646,-0.0012017200463263489,-0.8721184060032845,0.0019424061742470133
-0.005009450435588869,-4.894554550549657e-5,-0.2690633962301179,0.002303169967274865,-0.0009866135527478725,-0.0034719140169154894,-0.34019970555949497,0.004555919016440035
