calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
9.33,4.61,273.41,7.43,0.0,0.0,0.0,4.54,17.0,65.87
0.59,0.0,0.0,0.0,946.237400131762,0.6299911986885297,-4.02919713783681,0.0,3.73,29.86
1.58,0.0,0.0,0.0,6939.0053637153205,0.7950353597809428,-68.50070552301472,0.0,1.59,19.58
1.59,0.0,0.0,0.0,1107.371685614762,0.6167277257924312,-4.054196382359984,0.0,1.62,28.93
1.43,0.0,0.0,0.0,6653.914637940224,0.7970111180735815,-69.44513041502907,0.0,3.81,59.83
0.89,0.0,0.0,0.0,1137.093457093648,0.6274256433540817,-4.147351390115467,0.0,1.6,28.48
0.57,0.0,0.0,0.0,8497.390107547917,0.7789856527382832,-67.05561715707756,0.0,6.61,34.86
2.03,0.0,0.0,0.0,1010.405734618398,0.6282058663176935,-4.209789468058472,0.0,1.6,20.67
0.88,0.0,0.0,0.0,5574.735100607338,0.785130927141853,-68.85605171270154,0.0,3.12,20.9
1.09,0.0,0.0,0.0,1153.7037821745012,0.6311627414187673,-4.046660058155198,0.0,6.54,26.07
0.75,0.0,0.0,0.0,7095.564062957601,0.7784843651924177,-67.30259745212727,0.0,1.21,18.84
0.43,0.0,0.0,0.0,956.8648480126936,0.6133407699656651,-4.083163407886062,0.0,1.6,25.47
0.69,0.0,0.0,0.0,9910.279436127124,0.7816169227941384,-69.06466628130399,0.0,1.6,19.36
0.44,0.0,0.0,0.0,1400.387689369866,0.6129156399114208,-3.967173850534488,0.0,1.61,19.03
0.43,0.0,0.0,0.0,7105.766030034256,0.7814220120729709,-67.16732736486631,0.0,2.09,19.88
0.45,0.0,0.0,0.0,912.9680184004112,0.6209284441997148,-3.98766000530106,0.0,1.6,29.58
2.18,0.0,0.0,0.0,4978.795579616315,0.8028847723539247,-70.50475364491501,0.0,1.51,19.23
