CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
f732a866a2ca,nostalgic_euler,100.12%,192.8MiB/1.907GiB,9.87%,5.92MB/52.6kB,48,0B/0B,0,09:51:15
4107095a1860,elastic_agnesi,84.57%,199.9MiB/1.907GiB,10.24%,5.91MB/46.2kB,49,0B/0B,0,09:51:15
f732a866a2ca,nostalgic_euler,47.04%,202.5MiB/1.907GiB,10.37%,9.1MB/100kB,48,0B/0B,0,09:51:25
4107095a1860,elastic_agnesi,100.22%,215.3MiB/1.907GiB,11.02%,9.08MB/89.9kB,49,0B/0B,0,09:51:25
f732a866a2ca,nostalgic_euler,100.09%,219.2MiB/1.907GiB,11.23%,9.1MB/101kB,48,0B/0B,0,09:51:34
4107095a1860,elastic_agnesi,99.59%,226.3MiB/1.907GiB,11.59%,9.08MB/92.9kB,49,0B/0B,0,09:51:34
f732a866a2ca,nostalgic_euler,98.24%,226MiB/1.907GiB,11.57%,9.1MB/104kB,48,0B/24.6kB,0,09:51:43
4107095a1860,elastic_agnesi,99.34%,250.9MiB/1.907GiB,12.85%,9.08MB/97.8kB,49,0B/262kB,0,09:51:43
