calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
14.28,5.08,149.15,1.4,0.0,0.0,0.0,12.92,9.63,31.29
0.55,0.0,0.0,0.0,5435.734159493267,0.4588029999250851,-42.662138753315546,0.0,2.57,17.03
0.59,0.0,0.0,0.0,766.4289442356389,0.35178658388323164,-1.1762889315864822,0.0,6.66,22.22
0.59,0.0,0.0,0.0,5735.11540530095,0.45508002641147327,-39.69060389894152,0.0,2.6,16.87
0.57,0.0,0.0,0.0,4698.666486808288,0.46240665660076047,-43.55360709560489,0.0,2.58,16.1
1.29,0.0,0.0,0.0,1005.682036474931,0.3517319396040942,-1.2004801561342844,0.0,2.9,16.24
0.56,0.0,0.0,0.0,4082.9043262141463,0.4559260672832944,-39.56120657476677,0.0,6.59,19.31
0.57,0.0,0.0,0.0,4042.207351359564,0.4586659544837387,-43.3600016392549,0.0,2.6,15.89
4.37,0.0,0.0,0.0,810.1260926573648,0.35186567649702377,-1.2177207557936156,0.0,2.87,17.53
0.43,0.0,0.0,0.0,3923.368790465608,0.4589738632109212,-39.518357091451826,0.0,6.63,24.23
0.43,0.0,0.0,0.0,6664.927081801958,0.4595822787335228,-43.01227596968453,0.0,6.75,25.4
0.43,0.0,0.0,0.0,1237.6172316329375,0.35129669470339503,-1.1819205249033513,0.0,6.54,26.31
0.46,0.0,0.0,0.0,3702.182328515456,0.4552625037238881,-39.996852063288685,0.0,6.62,25.96
0.76,0.0,0.0,0.0,5514.55485788174,0.4676788695725878,-44.086906263881104,0.0,2.72,16.1
0.41,0.0,0.0,0.0,919.2413714952876,0.34962256351842214,-1.2248722286949012,0.0,6.59,24.08
0.42,0.0,0.0,0.0,4679.606358812055,0.4514510238081205,-39.25620310157913,0.0,2.57,15.9
0.46,0.0,0.0,0.0,5284.7210849066105,0.4562276754453183,-42.88669615360108,0.0,6.74,22.36
