CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
f85067d4c0a9,friendly_jones,102.77%,162.4MiB/1.907GiB,8.31%,1.78MB/31.9kB,2,0B/0B,0,08:32:48
d0661e961075,nifty_lichterman,102.99%,184.9MiB/1.907GiB,9.47%,5.42MB/60.3kB,3,0B/0B,0,08:32:48
e95bb4e3feaf,naughty_keldysh,102.02%,196.4MiB/1.907GiB,10.05%,5.48MB/78.1kB,4,0B/0B,0,08:32:48
43c469b12456,tender_lewin7,5.08%,195.5MiB/1.907GiB,10.01%,7.32MB/80.2kB,5,0B/0B,0,08:32:48
c96f95af4ac7,unruffled_yonath,0.00%,211.4MiB/1.907GiB,10.83%,7.32MB/83.6kB,6,0B/0B,0,08:32:48
5d8fc0f50466,gifted_proskuriakova,0.00%,207.6MiB/1.907GiB,10.63%,7.32MB/86.5kB,7,0B/1.06MB,0,08:32:48
2017a9f122b8,nervous_mcclintock,83.87%,227.6MiB/1.907GiB,11.65%,7.34MB/127kB,8,0B/1.08MB,0,08:32:48
18009cad0dae,optimistic_fermi,102.70%,231.4MiB/1.907GiB,11.85%,7.32MB/86.7kB,9,0B/1.08MB,0,08:32:48
f85067d4c0a9,friendly_jones,0.00%,229.4MiB/1.907GiB,11.74%,7.33MB/94.6kB,2,8.19kB/1.91MB,0,08:34:10
d0661e961075,nifty_lichterman,104.77%,232.7MiB/1.907GiB,11.91%,7.33MB/100kB,3,0B/2.17MB,0,08:34:10
e95bb4e3feaf,naughty_keldysh,10.95%,288.3MiB/1.907GiB,14.76%,7.34MB/264kB,4,8.19kB/2.7MB,0,08:34:10
43c469b12456,tender_lewin7,0.00%,322.1MiB/1.907GiB,16.49%,7.34MB/1.28MB,5,0B/1.11MB,0,08:34:10
c96f95af4ac7,unruffled_yonath,0.00%,323.7MiB/1.907GiB,16.57%,7.34MB/1.3MB,6,0B/1.11MB,0,08:34:10
5d8fc0f50466,gifted_proskuriakova,0.00%,324.5MiB/1.907GiB,16.62%,7.34MB/1.27MB,7,0B/2.17MB,0,08:34:10
2017a9f122b8,nervous_mcclintock,0.03%,337.5MiB/1.907GiB,17.28%,7.36MB/1.36MB,8,0B/2.17MB,0,08:34:10
18009cad0dae,optimistic_fermi,0.00%,331.7MiB/1.907GiB,16.98%,7.34MB/1.27MB,9,0B/2.17MB,0,08:34:10
