CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
993fb93d83dd,affectionate_nightingale,101.17%,182MiB/1.907GiB,9.32%,3.62MB/42.2kB,2,0B/0B,0,19:40:53
ebec564f4cb7,heuristic_hypatia,0.00%,168.2MiB/1.907GiB,8.61%,2.03MB/37.8kB,3,0B/0B,0,19:40:53
8718d7137347,dazzling_goodall,99.60%,193.1MiB/1.907GiB,9.88%,5.88MB/60.5kB,4,0B/0B,0,19:40:53
3e6f86895744,epic_archimedes,0.00%,201.4MiB/1.907GiB,10.31%,6.13MB/86.3kB,5,0B/0B,0,19:40:53
e3bcd540cd94,gifted_wescoff3,10.79%,200MiB/1.907GiB,10.24%,7.75MB/107kB,6,0B/0B,0,19:40:53
6eb762023a89,happy_colden6,55.15%,220MiB/1.907GiB,11.26%,7.78MB/139kB,7,0B/73.7kB,0,19:40:53
a4e7b3e47f3f,confident_yonath,101.17%,219.5MiB/1.907GiB,11.24%,7.76MB/83.8kB,8,0B/123kB,0,19:40:53
af313f06adb2,stupefied_brown,100.71%,237.6MiB/1.907GiB,12.16%,7.78MB/104kB,9,0B/221kB,0,19:40:53
993fb93d83dd,affectionate_nightingale,0.00%,246.7MiB/1.907GiB,12.63%,7.76MB/90.4kB,2,0B/1.21MB,0,19:42:01
ebec564f4cb7,heuristic_hypatia,3.27%,269.7MiB/1.907GiB,13.81%,7.78MB/191kB,3,0B/1.21MB,0,19:42:01
8718d7137347,dazzling_goodall,0.00%,238.9MiB/1.907GiB,12.23%,7.79MB/205kB,4,0B/1.18MB,0,19:42:01
3e6f86895744,epic_archimedes,0.00%,268.1MiB/1.907GiB,13.73%,7.8MB/201kB,5,0B/1.21MB,0,19:42:01
e3bcd540cd94,gifted_wescoff3,0.00%,264.7MiB/1.907GiB,13.55%,7.77MB/209kB,6,0B/1.21MB,0,19:42:01
6eb762023a89,happy_colden6,0.00%,252.2MiB/1.907GiB,12.91%,7.8MB/242kB,7,0B/1.18MB,0,19:42:01
a4e7b3e47f3f,confident_yonath,0.00%,263.6MiB/1.907GiB,13.50%,7.77MB/185kB,8,0B/1.21MB,0,19:42:01
af313f06adb2,stupefied_brown,0.00%,268.6MiB/1.907GiB,13.75%,7.79MB/203kB,9,0B/1.21MB,0,19:42:01
