calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
15.4,4.47,175.01,2.49,0.0,0.0,0.0,5.1,21.14,75.6
0.73,0.0,0.0,0.0,19808.830691109193,0.2255684755706514,-20.431551926056255,0.0,1.38,46.66
1.7,0.0,0.0,0.0,3160.3342544352336,0.22875149623979743,-21.207557722704003,0.0,1.18,62.27
0.76,0.0,0.0,0.0,703.306771626452,0.1793985228380925,0.3678287482387502,0.0,10.88,33.93
0.7,0.0,0.0,0.0,2709.483456209467,0.2242757593462836,-18.972645009454254,0.0,6.7,34.45
0.75,0.0,0.0,0.0,5103.292209566852,0.22850212443865253,-20.640184422376745,0.0,3.58,34.07
0.76,0.0,0.0,0.0,2482.2878636348964,0.22623763262883032,-21.620731528116128,0.0,1.88,31.88
0.72,0.0,0.0,0.0,4825.193389658163,0.1805947926128305,0.3801843243042271,0.0,7.03,47.57
0.7,0.0,0.0,0.0,2558.3476859130965,0.22795204036367617,-19.881874057792743,0.0,1.64,42.91
0.43,0.0,0.0,0.0,3761.490098762925,0.2358002513762971,-21.56567502323131,0.0,1.2,38.96
0.4,0.0,0.0,0.0,2757.2918839463628,0.23076650011353256,-21.879680999934383,0.0,1.19,14.05
0.43,0.0,0.0,0.0,507.3207359885204,0.1876216846166813,0.36505048373421545,0.0,4.52,40.37
1.27,0.0,0.0,0.0,2515.5162601055986,0.22622931582306924,-19.679792580791787,0.0,7.89,49.59
0.43,0.0,0.0,0.0,3000.078103887385,0.23497249257649724,-21.422693415687835,0.0,1.25,58.01
0.53,0.0,0.0,0.0,2892.02956599175,0.22873854505887145,-21.658829348563422,0.0,4.6,36.29
0.45,0.0,0.0,0.0,690.4076985595564,0.17975395017685075,0.36150721143974496,0.0,2.34,33.34
0.43,0.0,0.0,0.0,2446.3442250487124,0.22811328251223903,-19.153817574812845,0.0,6.62,38.78
