CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
9ae3b1fc83d4,frosty_mclean,100.00%,191MiB/1.907GiB,9.78%,5.45MB/84.1kB,2,0B/0B,0,23:50:59
d9367233c377,cranky_thompson,25.12%,193.5MiB/1.907GiB,9.91%,5.69MB/88.5kB,3,0B/0B,0,23:50:59
42cd15f440ba,stoic_lamarr,100.02%,201.5MiB/1.907GiB,10.31%,7.35MB/101kB,4,0B/0B,0,23:50:59
7b1d8a5236c2,sharp_banach,0.00%,208.9MiB/1.907GiB,10.70%,7.33MB/88.6kB,5,0B/0B,0,23:50:59
3b41c0d5c71e,awesome_banach,99.96%,222.8MiB/1.907GiB,11.41%,7.34MB/128kB,6,0B/1.08MB,0,23:50:59
50b55f2e75f6,goofy_proskuriakova,102.34%,230.4MiB/1.907GiB,11.80%,7.34MB/109kB,7,0B/1.18MB,0,23:50:59
72dadc338955,optimistic_easley,90.88%,228.3MiB/1.907GiB,11.69%,7.35MB/116kB,8,0B/2.06MB,0,23:50:59
6e6829458beb,eager_pike,99.63%,232.7MiB/1.907GiB,11.92%,7.34MB/108kB,9,0B/2.17MB,0,23:50:59
5913ee3e8918,vibrant_mirzakhani0,25.81%,402.9MiB/1.907GiB,20.63%,7.42MB/2.46MB,10,0B/1.02MB,0,23:50:59
66fd1bb359b4,flamboyant_aryabhata,1.80%,406.9MiB/1.907GiB,20.83%,7.44MB/2.38MB,11,0B/1.02MB,0,23:50:59
0102430e5e82,loving_sinoussi,0.00%,413.3MiB/1.907GiB,21.16%,7.38MB/2.34MB,12,0B/1.02MB,0,23:50:59
e4927b6eef1d,hopeful_shtern,0.00%,429.2MiB/1.907GiB,21.98%,7.37MB/2.39MB,13,0B/1.02MB,0,23:50:59
0b72dc752b30,admiring_swartz,0.00%,411.2MiB/1.907GiB,21.05%,7.4MB/2.35MB,14,0B/1.02MB,0,23:50:59
49c78f953085,zen_wescoff,0.00%,405.5MiB/1.907GiB,20.76%,7.42MB/2.36MB,15,0B/1.02MB,0,23:50:59
f699b467d9e5,fervent_ardinghelli,0.00%,412.4MiB/1.907GiB,21.12%,7.42MB/2.52MB,16,0B/1.02MB,0,23:50:59
61f6cce612d3,nostalgic_fermi,0.00%,403.7MiB/1.907GiB,20.67%,7.38MB/2.34MB,17,0B/1.02MB,0,23:50:59
