calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
5.32,4.32,57.69,1.15,0.0,0.0,0.0,2.52,3.94,20.41
0.59,0.0,0.0,0.0,3190.781748495353,0.2264438650526975,-20.227538326353137,0.0,1.23,15.34
0.69,0.0,0.0,0.0,4502.665585225987,0.22779222338497623,-21.44520286993993,0.0,1.23,15.75
0.62,0.0,0.0,0.0,1139.62321894264,0.18007787117845203,0.39791293589757337,0.0,1.34,14.23
0.74,0.0,0.0,0.0,4344.708585248942,0.22293075003774504,-18.766194971210513,0.0,1.21,15.23
0.79,0.0,0.0,0.0,3138.4363575595567,0.23117832065557228,-20.655613403015835,0.0,1.23,14.77
0.61,0.0,0.0,0.0,2291.701155596983,0.2310727862405388,-21.878063298360665,0.0,1.22,14.54
1.08,0.0,0.0,0.0,606.0834127569805,0.1833261281946516,0.3824189100816151,0.0,1.23,14.99
1.08,0.0,0.0,0.0,2429.078448494575,0.22842774967828497,-19.085242063820907,0.0,1.24,15.02
0.44,0.0,0.0,0.0,3059.71466246881,0.22471467772294665,-20.445884704004197,0.0,1.28,14.93
0.44,0.0,0.0,0.0,3727.132654946996,0.23054796313416656,-21.649494701101613,0.0,1.28,14.73
0.44,0.0,0.0,0.0,1224.0077170901627,0.18010549027103268,0.3892178052927085,0.0,1.24,14.77
0.5,0.0,0.0,0.0,2872.343043863955,0.2356999889961491,-19.807940161440644,0.0,1.23,14.38
0.58,0.0,0.0,0.0,3919.720539177105,0.23658417638062773,-21.101205639884633,0.0,1.22,14.48
0.53,0.0,0.0,0.0,3458.125439160747,0.22767354538301168,-21.405031637770968,0.0,1.21,14.89
0.45,0.0,0.0,0.0,461.3596084290923,0.18352763408404432,0.3780852620364875,0.0,1.24,15.35
0.44,0.0,0.0,0.0,2225.596491838172,0.22429042027892632,-19.03613943826295,0.0,1.22,14.91
