CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
372270f305d4,tender_williams2,102.93%,176MiB/1.907GiB,9.01%,4.11MB/53kB,18,0B/0B,0,13:49:46
3fb6843d5dd7,gracious_visvesvaraya,102.93%,172.1MiB/1.907GiB,8.81%,4.19MB/63.6kB,19,0B/0B,0,13:49:46
5e7ff1a447ae,zealous_heyrovsky,103.35%,177.2MiB/1.907GiB,9.07%,4.16MB/67.2kB,20,0B/0B,0,13:49:46
c2d18d991856,distracted_keller,0.00%,183.4MiB/1.907GiB,9.39%,4.58MB/83.3kB,21,0B/0B,0,13:49:46
a44bfb5fee27,nostalgic_goodall,0.00%,184.4MiB/1.907GiB,9.44%,4.61MB/73.6kB,22,0B/0B,0,13:49:46
3b9d4853b220,nostalgic_chatterjee,100.54%,192.3MiB/1.907GiB,9.84%,5.78MB/64.4kB,23,0B/0B,0,13:49:46
2164e1055640,confident_lamarr,0.00%,189.8MiB/1.907GiB,9.72%,6.07MB/106kB,24,0B/0B,0,13:49:46
1e7184761022,xenodochial_visvesvaraya,0.00%,188.3MiB/1.907GiB,9.64%,6.1MB/107kB,25,0B/0B,0,13:49:46
ce2796a1ce2e,adoring_mirzakhani7,93.86%,204.9MiB/1.907GiB,10.49%,7.79MB/174kB,26,0B/0B,0,13:49:46
4ca29badda32,modest_haibt,89.93%,208.3MiB/1.907GiB,10.66%,7.73MB/124kB,27,0B/0B,0,13:49:46
a9b9c1aa1dc4,tender_swartz,0.00%,209.8MiB/1.907GiB,10.74%,7.74MB/122kB,28,0B/0B,0,13:49:46
3ef3935f933b,serene_lamarr,103.03%,228.2MiB/1.907GiB,11.68%,7.71MB/112kB,29,0B/0B,0,13:49:46
60653d109d0b,modest_mcnulty,102.72%,227.9MiB/1.907GiB,11.67%,7.97MB/147kB,30,32.8kB/98.3kB,0,13:49:46
59465d70c199,objective_heisenberg,92.00%,213.1MiB/1.907GiB,10.91%,7.74MB/139kB,31,32.8kB/98.3kB,0,13:49:46
415270af2e6b,romantic_curie,0.00%,229.6MiB/1.907GiB,11.75%,7.65MB/95.7kB,32,41kB/1.09MB,0,13:49:46
3aa15f1a47a0,youthful_heisenberg,90.96%,232.8MiB/1.907GiB,11.92%,7.76MB/103kB,33,0B/0B,0,13:49:46
372270f305d4,tender_williams2,102.58%,222.1MiB/1.907GiB,11.37%,7.81MB/134kB,18,0B/98.3kB,0,13:52:20
3fb6843d5dd7,gracious_visvesvaraya,102.39%,221.1MiB/1.907GiB,11.32%,7.87MB/134kB,19,41kB/98.3kB,0,13:52:20
5e7ff1a447ae,zealous_heyrovsky,102.09%,211MiB/1.907GiB,10.80%,7.75MB/132kB,20,0B/65.5kB,0,13:52:20
c2d18d991856,distracted_keller,0.00%,228.6MiB/1.907GiB,11.71%,7.76MB/132kB,21,65.5kB/1.09MB,0,13:52:20
a44bfb5fee27,nostalgic_goodall,0.00%,230.6MiB/1.907GiB,11.80%,7.8MB/122kB,22,41kB/1.09MB,0,13:52:20
3b9d4853b220,nostalgic_chatterjee,0.00%,230MiB/1.907GiB,11.78%,7.66MB/101kB,23,32.8kB/1.09MB,0,13:52:20
2164e1055640,confident_lamarr,0.00%,227MiB/1.907GiB,11.62%,7.73MB/142kB,24,32.8kB/1.09MB,0,13:52:20
1e7184761022,xenodochial_visvesvaraya,0.00%,228.3MiB/1.907GiB,11.69%,7.76MB/133kB,25,0B/1.09MB,0,13:52:20
ce2796a1ce2e,adoring_mirzakhani7,0.00%,230.2MiB/1.907GiB,11.79%,7.79MB/183kB,26,270kB/1.09MB,0,13:52:20
4ca29badda32,modest_haibt,0.00%,230.7MiB/1.907GiB,11.81%,7.73MB/133kB,27,0B/1.09MB,0,13:52:20
a9b9c1aa1dc4,tender_swartz,0.00%,231.2MiB/1.907GiB,11.84%,7.74MB/132kB,28,0B/1.09MB,0,13:52:20
3ef3935f933b,serene_lamarr,92.82%,519.2MiB/1.907GiB,26.58%,7.72MB/141kB,29,0B/1.09MB,0,13:52:20
60653d109d0b,modest_mcnulty,0.00%,512MiB/1.907GiB,26.21%,7.98MB/175kB,30,32.8kB/1.09MB,0,13:52:20
59465d70c199,objective_heisenberg,0.00%,800.5MiB/1.907GiB,40.99%,7.77MB/9.02MB,31,32.8kB/1.09MB,0,13:52:20
415270af2e6b,romantic_curie,103.41%,589.6MiB/1.907GiB,30.19%,7.67MB/657kB,32,41kB/1.09MB,0,13:52:20
