calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
36.15,4.55,387.18,5.14,0.0,0.0,0.0,81.13,30.51,159.32
0.71,0.0,0.0,0.0,3007.312217438552,0.08300284445748105,-0.7642876476941385,0.0,2.11,56.58
0.77,0.0,0.0,0.0,2467.1785703726696,0.0923407027893772,-7.027334513141984,0.0,11.82,56.53
0.54,0.0,0.0,0.0,1150.5579447265116,0.08301439613007454,-0.7614963693157277,0.0,15.01,114.65
0.73,0.0,0.0,0.0,2779.11947743693,0.09228439433724762,-7.076285625165463,0.0,2.47,16.17
0.69,0.0,0.0,0.0,1824.1031145328093,0.08267724805823126,-0.7611005477320896,0.0,12.96,55.04
0.79,0.0,0.0,0.0,1899.6450986447535,0.0926515077859392,-7.04323637529091,0.0,2.38,16.65
0.85,0.0,0.0,0.0,1199.5193241306065,0.08305906466448808,-0.7529652713621942,0.0,2.43,15.66
0.79,0.0,0.0,0.0,2270.6590075611225,0.09207850904213198,-7.074090674521681,0.0,3.16,17.71
0.71,0.0,0.0,0.0,2473.8578585901205,0.0832881294228337,-0.761839962418319,0.0,2.44,16.67
0.53,0.0,0.0,0.0,5069.05543419271,0.09206519781290658,-7.115483024539255,0.0,2.78,41.17
0.59,0.0,0.0,0.0,1139.7073691266887,0.08309900852734176,-0.7635874662289344,0.0,2.34,16.87
0.58,0.0,0.0,0.0,3696.344391757138,0.0920666624625672,-7.0838708405585304,0.0,2.33,18.92
0.71,0.0,0.0,0.0,1377.526981744628,0.08376952019810793,-0.762451992220635,0.0,2.4,16.04
0.58,0.0,0.0,0.0,2430.4505254933597,0.09205385230512762,-7.096666084636819,0.0,14.24,95.3
0.69,0.0,0.0,0.0,1253.5804658393945,0.0834665467072145,-0.751342548207593,0.0,2.36,17.0
0.59,0.0,0.0,0.0,4113.8871959423805,0.0924939929274226,-7.043623132903349,0.0,16.88,126.39
